tgl,lat,lon,depth,mag,remark
1/1/2020,-6.54,132.81,10,4.4,Tanimbar Islands Reg. - Indonesia
1/1/2020,-6.27,104.13,17,3.1,Sunda Strait - Indonesia
1/1/2020,-2.13,127.93,72,3.9,Ceram Sea
1/1/2020,1.48,126.42,10,3.5,Northern Molucca Sea
1/1/2020,-9.75,112.98,10,3.9,South of Java - Indonesia
1/1/2020,0.67,120.41,14,2.7,Minahassa Peninsula - Sulawesi
1/1/2020,-3.34,128.72,10,3.1,Seram - Indonesia
1/1/2020,-3.53,128.25,10,2.2,Seram - Indonesia
1/1/2020,1.98,126.63,10,4.1,Northern Molucca Sea
1/1/2020,-6.9,107.33,181,3.5,Java - Indonesia
1/1/2020,-2.52,138.98,73,3.5,Irian Jaya - Indonesia
1/1/2020,-3.41,128.34,10,3.2,Seram - Indonesia
1/1/2020,0.47,121.83,131,4.1,Minahassa Peninsula - Sulawesi
1/1/2020,-3.36,128.38,10,3.4,Seram - Indonesia
1/1/2020,2.17,97.78,25,2.7,Northern Sumatra - Indonesia
1/1/2020,-6.68,129.86,212,5.0,Banda Sea
1/1/2020,-9.25,121.25,92,3.5,Savu Sea
1/1/2020,2.06,126.65,10,4.1,Northern Molucca Sea
1/1/2020,-3.39,128.38,10,2.3,Seram - Indonesia
1/1/2020,-2.73,127.9,17,3.3,Ceram Sea
1/2/2020,2.64,128.42,10,4.0,Halmahera - Indonesia
1/2/2020,-2.64,128.53,14,3.9,Ceram Sea
1/2/2020,-2.6,128.64,10,3.4,Ceram Sea
1/2/2020,-8.98,123.26,77,2.8,Flores Region - Indonesia
1/2/2020,-3.41,128.35,10,2.2,Seram - Indonesia
1/2/2020,-6.19,127.47,417,4.3,Banda Sea
1/2/2020,-3.03,127.83,22,3.4,Seram - Indonesia
1/2/2020,-2.22,127.87,28,3.1,Ceram Sea
1/2/2020,0.01,122.98,116,3.3,Minahassa Peninsula - Sulawesi
1/2/2020,2.75,128.82,10,4.8,Halmahera - Indonesia
1/2/2020,-5.74,125.05,24,5.5,Banda Sea
1/2/2020,-5.74,125.05,24,5.5,Banda Sea
1/2/2020,-7.85,122.72,253,4.3,Flores Sea
1/2/2020,-6.47,130.31,179,5.0,Banda Sea
1/2/2020,1.55,126.63,11,3.5,Northern Molucca Sea
1/2/2020,-6.43,130.14,198,4.5,Banda Sea
1/2/2020,-8.02,123.94,168,3.8,Flores Region - Indonesia
1/3/2020,4.5,126.2,99,4.8,Talaud Islands - Indonesia
1/3/2020,-8.4,114.84,28,2.9,Bali Region - Indonesia
1/3/2020,-1.82,136.43,26,3.9,Irian Jaya Region - Indonesia
1/3/2020,-10.24,119.17,22,3.4,Sumba Region - Indonesia
1/3/2020,-8.1,107.92,33,3.6,Java - Indonesia
1/3/2020,5.79,125.54,70,4.3,Mindanao - Philippines
1/3/2020,-3.57,128.37,10,2.3,Seram - Indonesia
1/3/2020,-3.57,128.38,13,2.9,Seram - Indonesia
1/3/2020,2.36,128.12,120,4.0,Halmahera - Indonesia
1/3/2020,-3.45,128.07,10,1.7,Seram - Indonesia
1/3/2020,-3.4,128.86,10,3.3,Seram - Indonesia
1/3/2020,-9.21,118.98,61,3.5,Sumbawa Region - Indonesia
1/3/2020,-8.06,107.92,31,3.7,Java - Indonesia
1/3/2020,1.7,99.2,10,3.4,Northern Sumatra - Indonesia
1/3/2020,-6.82,127.49,313,4.1,Banda Sea
1/3/2020,4.64,125.77,126,4.5,Talaud Islands - Indonesia
1/3/2020,4.21,126.91,19,4.2,Talaud Islands - Indonesia
1/3/2020,-9.71,120.48,15,2.4,Sumba Region - Indonesia
1/3/2020,2.87,97.14,30,2.9,Northern Sumatra - Indonesia
1/3/2020,-9.78,120.51,23,2.9,Sumba Region - Indonesia
1/3/2020,-1.96,129.42,10,3.5,Halmahera - Indonesia
1/3/2020,-9.76,119.46,29,2.9,Sumba Region - Indonesia
1/3/2020,-9.24,114.01,22,2.9,South of Bali - Indonesia
1/3/2020,-9.68,119.15,31,2.6,Sumba Region - Indonesia
1/3/2020,-8.89,116.84,10,2.4,Sumbawa Region - Indonesia
1/3/2020,-9.08,123.96,64,3.5,Timor Region
1/3/2020,-0.09,125.12,12,4.5,Southern Molucca Sea
1/3/2020,1.36,126.37,32,3.4,Northern Molucca Sea
1/3/2020,-8.11,107.32,14,4.1,Java - Indonesia
1/3/2020,-8.09,107.33,16,3.3,Java - Indonesia
1/3/2020,-7.87,107.27,26,3.9,Java - Indonesia
1/4/2020,-2.23,95.87,10,5.3,Southwest of Sumatra - Indonesia
1/4/2020,-8.79,112.52,69,4.5,Java - Indonesia
1/4/2020,-8.79,112.52,69,4.5,Java - Indonesia
1/4/2020,-7.84,107.31,25,3.9,Java - Indonesia
1/4/2020,-8.97,114.51,72,4.1,Bali Region - Indonesia
1/4/2020,1.53,126.31,10,4.1,Northern Molucca Sea
1/5/2020,-8.26,116.76,10,3.6,Sumbawa Region - Indonesia
1/5/2020,-8.16,107.29,49,5.0,Java - Indonesia
1/5/2020,-8.16,107.29,49,5.0,Java - Indonesia
1/5/2020,-3.45,131.3,55,4.6,Irian Jaya Region - Indonesia
1/5/2020,-0.09,122.99,102,4.4,Minahassa Peninsula - Sulawesi
1/5/2020,-2.85,129.17,14,4.1,Seram - Indonesia
1/5/2020,-9.66,119.23,23,4.2,Sumba Region - Indonesia
1/5/2020,-0.32,124.59,26,4.3,Southern Molucca Sea
1/5/2020,-6.5,129.24,217,5.1,Banda Sea
1/5/2020,-6.5,129.24,217,5.1,Banda Sea
1/5/2020,4.14,126.64,39,4.5,Talaud Islands - Indonesia
1/6/2020,-8.27,107.25,11,3.8,Java - Indonesia
1/6/2020,-8.18,118.49,10,4.5,Sumbawa Region - Indonesia
1/6/2020,-2.11,139.95,10,4.2,Near North Coast of Irian Jaya
1/6/2020,2.47,125.65,93,3.6,Talaud Islands - Indonesia
1/6/2020,5.13,125.5,55,5.2,Mindanao - Philippines
1/6/2020,5.13,125.5,55,5.2,Mindanao - Philippines
1/6/2020,-3.45,128.62,10,2.4,Seram - Indonesia
1/6/2020,-9.57,114.52,10,3.3,South of Bali - Indonesia
1/6/2020,-0.82,127.4,10,4.0,Halmahera - Indonesia
1/7/2020,-1.54,99.46,10,4.5,Southern Sumatra - Indonesia
1/7/2020,-9.23,124.01,78,4.1,Timor Region
1/7/2020,2.18,124.2,305,4.7,Celebes Sea
1/7/2020,-8.4,108.92,10,3.1,Java - Indonesia
1/7/2020,-3.4,135.76,32,3.9,Irian Jaya Region - Indonesia
1/7/2020,-3.55,128.32,10,2.3,Seram - Indonesia
1/7/2020,2.16,96.26,20,4.0,Northern Sumatra - Indonesia
1/7/2020,-3.29,102.17,10,3.5,Southern Sumatra - Indonesia
1/7/2020,2.32,96.12,11,3.5,Northern Sumatra - Indonesia
1/7/2020,2.22,96.05,11,3.5,Northern Sumatra - Indonesia
1/7/2020,-7.72,128.0,176,4.8,Banda Sea
1/7/2020,-7.37,129.25,191,4.8,Banda Sea
1/7/2020,2.37,96.2,20,2.8,Northern Sumatra - Indonesia
1/7/2020,1.82,127.23,85,4.7,Halmahera - Indonesia
1/7/2020,2.23,96.51,17,2.6,Northern Sumatra - Indonesia
1/7/2020,-8.54,108.83,10,3.1,Java - Indonesia
1/7/2020,2.24,96.21,16,4.1,Northern Sumatra - Indonesia
1/7/2020,2.22,96.03,33,4.0,Northern Sumatra - Indonesia
1/7/2020,2.12,96.35,10,3.4,Northern Sumatra - Indonesia
1/7/2020,2.31,96.33,21,6.1,Northern Sumatra - Indonesia
1/7/2020,2.31,96.33,21,6.1,Northern Sumatra - Indonesia
1/8/2020,-8.05,107.91,14,4.8,Java - Indonesia
1/8/2020,2.35,96.16,15,3.1,Northern Sumatra - Indonesia
1/8/2020,1.84,96.87,10,3.9,Off West Coast of Northern Sumatra
1/8/2020,-5.96,130.95,163,4.7,Banda Sea
1/8/2020,-9.51,119.33,80,4.7,Sumba Region - Indonesia
1/8/2020,1.95,96.4,20,3.1,Off West Coast of Northern Sumatra
1/8/2020,-5.0,102.89,16,3.5,Southern Sumatra - Indonesia
1/8/2020,5.66,126.28,82,4.7,Mindanao - Philippines
1/8/2020,-7.29,129.55,205,4.9,Banda Sea
1/8/2020,5.01,125.37,10,5.1,Mindanao - Philippines
1/8/2020,5.01,125.37,10,5.1,Mindanao - Philippines
1/8/2020,-3.02,138.1,35,4.8,Irian Jaya - Indonesia
1/8/2020,0.63,121.54,77,3.6,Minahassa Peninsula - Sulawesi
1/8/2020,2.08,96.15,20,3.7,Northern Sumatra - Indonesia
1/9/2020,2.36,128.82,15,4.0,Halmahera - Indonesia
1/9/2020,-5.74,104.8,10,3.1,Southern Sumatra - Indonesia
1/9/2020,-0.84,128.15,10,3.2,Halmahera - Indonesia
1/9/2020,-8.65,116.3,10,3.0,Sumbawa Region - Indonesia
1/9/2020,2.46,128.88,10,4.5,Halmahera - Indonesia
1/9/2020,-3.47,102.43,10,3.4,Southern Sumatra - Indonesia
1/9/2020,0.79,96.98,30,3.5,Off West Coast of Northern Sumatra
1/9/2020,-3.47,101.88,44,3.6,Southern Sumatra - Indonesia
1/9/2020,-9.78,122.04,17,4.1,Savu Sea
1/9/2020,-9.82,113.17,19,3.4,South of Java - Indonesia
1/9/2020,0.62,121.8,52,3.0,Minahassa Peninsula - Sulawesi
1/9/2020,2.5,128.79,10,4.1,Halmahera - Indonesia
1/9/2020,-8.89,117.13,101,3.0,Sumbawa Region - Indonesia
1/9/2020,-9.6,114.62,10,3.3,South of Bali - Indonesia
1/9/2020,1.9,96.12,11,3.0,Off West Coast of Northern Sumatra
1/9/2020,2.01,96.26,16,2.8,Northern Sumatra - Indonesia
1/9/2020,2.49,128.85,10,4.5,Halmahera - Indonesia
1/10/2020,-8.18,107.9,10,4.6,Java - Indonesia
1/10/2020,3.43,128.08,30,4.8,North of Halmahera - Indonesia
1/10/2020,-8.5,128.99,102,5.1,Timor Sea
1/10/2020,-8.5,128.99,102,5.1,Timor Sea
1/10/2020,0.37,121.96,157,3.2,Minahassa Peninsula - Sulawesi
1/10/2020,1.98,96.05,11,3.0,Off West Coast of Northern Sumatra
1/10/2020,-8.16,114.92,10,3.5,Bali Region - Indonesia
1/10/2020,-0.35,99.22,10,3.2,Southern Sumatra - Indonesia
1/10/2020,-8.6,118.35,113,3.7,Sumbawa Region - Indonesia
1/10/2020,-7.9,107.09,18,2.9,Java - Indonesia
1/10/2020,-1.87,128.03,60,3.3,Halmahera - Indonesia
1/10/2020,-3.37,128.77,10,3.0,Seram - Indonesia
1/10/2020,-8.25,119.97,174,3.3,Flores Region - Indonesia
1/10/2020,-8.9,116.86,10,2.1,Sumbawa Region - Indonesia
1/10/2020,-8.53,113.9,97,3.2,Java - Indonesia
1/10/2020,2.51,127.57,64,5.2,Northern Molucca Sea
1/10/2020,2.51,127.57,64,5.2,Northern Molucca Sea
1/11/2020,-1.01,131.12,13,3.5,Irian Jaya Region - Indonesia
1/11/2020,-6.5,103.72,10,3.5,Southwest of Sumatra - Indonesia
1/11/2020,-10.52,124.55,10,3.8,Timor Region
1/11/2020,0.98,98.84,61,3.5,Northern Sumatra - Indonesia
1/11/2020,-2.29,139.03,18,3.5,Near North Coast of Irian Jaya
1/11/2020,0.6,122.13,81,2.5,Minahassa Peninsula - Sulawesi
1/11/2020,-0.07,122.92,135,4.7,Minahassa Peninsula - Sulawesi
1/11/2020,-2.79,138.63,38,4.0,Irian Jaya - Indonesia
1/11/2020,-7.61,127.92,123,4.8,Banda Sea
1/12/2020,-7.54,128.86,166,4.8,Banda Sea
1/12/2020,0.74,122.54,33,2.9,Minahassa Peninsula - Sulawesi
1/12/2020,-8.24,116.51,10,3.0,Sumbawa Region - Indonesia
1/12/2020,-9.84,119.88,17,2.8,Sumba Region - Indonesia
1/12/2020,-3.41,128.41,10,1.9,Seram - Indonesia
1/12/2020,-0.29,122.98,10,2.6,Minahassa Peninsula - Sulawesi
1/12/2020,-2.81,129.81,17,3.4,Seram - Indonesia
1/12/2020,1.61,126.35,19,4.0,Northern Molucca Sea
1/12/2020,-9.61,114.17,10,4.0,South of Bali - Indonesia
1/12/2020,-8.39,116.18,18,3.4,Sumbawa Region - Indonesia
1/12/2020,2.09,97.81,23,4.5,Northern Sumatra - Indonesia
1/12/2020,-6.68,127.45,418,4.6,Banda Sea
1/12/2020,-9.27,115.82,85,4.3,South of Bali - Indonesia
1/12/2020,-3.09,103.02,234,4.0,Southern Sumatra - Indonesia
1/12/2020,-8.32,119.58,162,4.0,Flores Region - Indonesia
1/12/2020,2.62,128.18,135,4.1,Halmahera - Indonesia
1/12/2020,-9.01,110.71,10,3.9,South of Java - Indonesia
1/13/2020,-8.29,116.74,10,3.3,Sumbawa Region - Indonesia
1/13/2020,1.26,126.15,10,3.7,Northern Molucca Sea
1/13/2020,0.73,97.24,38,2.5,Northern Sumatra - Indonesia
1/13/2020,-1.44,139.27,65,3.3,Near North Coast of Irian Jaya
1/13/2020,0.93,121.32,33,2.0,Minahassa Peninsula - Sulawesi
1/13/2020,-6.63,130.58,147,4.4,Banda Sea
1/13/2020,0.26,98.63,10,2.9,Northern Sumatra - Indonesia
1/13/2020,-4.78,104.52,168,3.6,Southern Sumatra - Indonesia
1/13/2020,-8.37,119.34,10,3.6,Flores Region - Indonesia
1/13/2020,0.37,98.48,34,3.0,Northern Sumatra - Indonesia
1/13/2020,3.64,126.69,29,3.7,Talaud Islands - Indonesia
1/13/2020,1.93,128.18,103,4.1,Halmahera - Indonesia
1/13/2020,-7.5,106.0,21,4.2,Java - Indonesia
1/14/2020,2.61,127.25,161,3.5,Northern Molucca Sea
1/14/2020,0.91,121.67,26,2.9,Minahassa Peninsula - Sulawesi
1/14/2020,-6.77,107.33,10,3.7,Java - Indonesia
1/14/2020,-6.77,107.33,10,3.7,Java - Indonesia
1/14/2020,-8.11,117.72,226,3.8,Sumbawa Region - Indonesia
1/14/2020,-5.14,102.5,10,3.5,Southern Sumatra - Indonesia
1/14/2020,-10.11,121.06,13,3.3,Savu Sea
1/14/2020,0.99,127.07,22,3.0,Halmahera - Indonesia
1/14/2020,-2.99,127.97,10,3.9,Ceram Sea
1/14/2020,-3.0,127.92,10,4.3,Ceram Sea
1/14/2020,5.63,126.2,135,4.6,Mindanao - Philippines
1/14/2020,-8.77,120.49,120,4.0,Flores Region - Indonesia
1/14/2020,5.05,127.1,30,5.0,Philippine Islands Region
1/15/2020,-8.34,115.73,15,3.5,Bali Region - Indonesia
1/15/2020,-9.51,117.77,17,2.9,Sumbawa Region - Indonesia
1/15/2020,1.95,119.11,23,3.7,Celebes Sea
1/15/2020,3.79,126.65,11,3.8,Talaud Islands - Indonesia
1/15/2020,0.88,126.54,19,3.1,Northern Molucca Sea
1/15/2020,-8.19,118.23,165,3.7,Sumbawa Region - Indonesia
1/15/2020,-8.86,110.53,14,3.8,Java - Indonesia
1/15/2020,-9.42,123.69,67,4.6,Timor Region
1/15/2020,-9.42,123.69,67,4.6,Timor Region
1/15/2020,0.96,126.54,18,3.6,Northern Molucca Sea
1/15/2020,-8.0,107.36,17,2.8,Java - Indonesia
1/15/2020,-6.71,106.62,10,2.5,Java - Indonesia
1/15/2020,-6.72,106.6,10,2.8,Java - Indonesia
1/15/2020,-6.69,106.62,10,2.4,Java - Indonesia
1/15/2020,-6.73,106.59,10,2.7,Java - Indonesia
1/15/2020,-10.34,124.12,14,4.5,Timor Region
1/15/2020,-1.91,128.02,10,3.3,Halmahera - Indonesia
1/15/2020,-10.4,124.17,10,3.7,Timor Region
1/15/2020,-6.43,130.8,98,4.4,Banda Sea
1/15/2020,-10.28,124.07,11,2.8,Timor Region
1/15/2020,-0.02,123.61,98,3.7,Minahassa Peninsula - Sulawesi
1/15/2020,-3.48,128.41,10,2.9,Seram - Indonesia
1/15/2020,-10.45,124.14,11,3.7,Timor Region
1/15/2020,-10.51,124.16,10,3.3,Timor Region
1/15/2020,-10.05,123.93,10,2.9,Timor Region
1/15/2020,-10.42,124.13,12,3.6,Timor Region
1/15/2020,-3.14,128.33,10,3.8,Seram - Indonesia
1/15/2020,-1.72,138.94,29,4.8,Near North Coast of Irian Jaya
1/15/2020,-1.72,138.94,29,4.8,Near North Coast of Irian Jaya
1/15/2020,-10.4,124.18,10,3.6,Timor Region
1/15/2020,-10.34,124.12,10,3.0,Timor Region
1/15/2020,-10.42,124.08,44,5.6,Timor Region
1/15/2020,-10.42,124.08,44,5.6,Timor Region
1/15/2020,1.32,126.18,69,3.6,Northern Molucca Sea
1/15/2020,-1.71,139.48,10,3.4,Near North Coast of Irian Jaya
1/15/2020,5.62,126.98,146,4.7,Mindanao - Philippines
1/15/2020,-4.3,102.22,25,3.6,Southern Sumatra - Indonesia
1/16/2020,-10.38,124.21,10,4.9,Timor Region
1/16/2020,-9.06,108.53,27,3.1,South of Java - Indonesia
1/16/2020,-1.75,122.69,10,3.9,Sulawesi - Indonesia
1/16/2020,-8.32,119.85,170,3.4,Flores Region - Indonesia
1/16/2020,-3.56,128.24,10,2.6,Seram - Indonesia
1/16/2020,-2.82,119.42,10,2.3,Sulawesi - Indonesia
1/16/2020,0.42,119.7,10,4.1,Minahassa Peninsula - Sulawesi
1/16/2020,-7.86,107.58,59,3.1,Java - Indonesia
1/16/2020,-9.18,112.94,10,2.8,South of Java - Indonesia
1/16/2020,-5.72,120.63,10,4.2,Sulawesi - Indonesia
1/16/2020,-2.84,129.17,14,4.5,Seram - Indonesia
1/16/2020,-8.0,117.35,10,2.9,Bali Sea
1/16/2020,-8.08,117.72,10,2.8,Sumbawa Region - Indonesia
1/16/2020,-2.88,127.72,11,3.7,Ceram Sea
1/16/2020,-9.68,121.82,10,4.2,Savu Sea
1/16/2020,-9.9,115.71,43,4.3,South of Bali - Indonesia
1/16/2020,-10.16,124.02,10,3.1,Timor Region
1/16/2020,1.19,98.99,91,3.2,Northern Sumatra - Indonesia
1/17/2020,3.23,97.5,20,2.7,Northern Sumatra - Indonesia
1/17/2020,-8.57,117.99,173,3.4,Sumbawa Region - Indonesia
1/17/2020,0.8,120.84,50,2.7,Minahassa Peninsula - Sulawesi
1/17/2020,4.05,126.7,38,3.3,Talaud Islands - Indonesia
1/17/2020,-3.16,130.74,14,3.9,Seram - Indonesia
1/17/2020,-7.23,105.68,27,3.3,Java - Indonesia
1/17/2020,-10.27,124.11,11,3.5,Timor Region
1/17/2020,0.22,97.5,26,3.2,Northern Sumatra - Indonesia
1/17/2020,3.01,127.09,10,3.8,Talaud Islands - Indonesia
1/17/2020,0.3,97.65,29,2.8,Northern Sumatra - Indonesia
1/17/2020,-8.47,108.89,10,2.9,Java - Indonesia
1/17/2020,-9.32,122.21,58,2.8,Savu Sea
1/17/2020,-10.01,124.06,23,2.7,Timor Region
1/17/2020,-10.51,124.18,11,3.9,Timor Region
1/17/2020,5.69,126.33,105,4.9,Mindanao - Philippines
1/17/2020,0.36,120.12,10,3.5,Minahassa Peninsula - Sulawesi
1/17/2020,-0.95,119.9,26,2.9,Minahassa Peninsula - Sulawesi
1/17/2020,-1.19,127.6,29,3.1,Halmahera - Indonesia
1/17/2020,-3.58,128.22,10,2.7,Seram - Indonesia
1/17/2020,-3.34,128.91,10,3.4,Seram - Indonesia
1/17/2020,0.24,121.93,51,2.6,Minahassa Peninsula - Sulawesi
1/17/2020,-2.84,119.43,10,3.1,Sulawesi - Indonesia
1/17/2020,1.0,121.3,45,3.0,Minahassa Peninsula - Sulawesi
1/17/2020,-8.69,118.32,49,1.9,Sumbawa Region - Indonesia
1/17/2020,-1.33,119.5,10,2.8,Sulawesi - Indonesia
1/17/2020,-1.11,127.35,10,4.5,Halmahera - Indonesia
1/17/2020,-1.12,127.31,10,4.9,Halmahera - Indonesia
1/17/2020,0.29,122.05,172,2.8,Minahassa Peninsula - Sulawesi
1/17/2020,5.93,126.07,162,4.9,Mindanao - Philippines
1/17/2020,-10.34,124.24,10,3.7,Timor Region
1/17/2020,-9.54,117.88,23,2.8,Sumbawa Region - Indonesia
1/17/2020,1.97,121.23,10,2.9,Minahassa Peninsula - Sulawesi
1/17/2020,-8.19,114.85,10,2.9,Bali Region - Indonesia
1/17/2020,-1.59,120.08,10,2.7,Sulawesi - Indonesia
1/17/2020,-1.71,119.97,60,2.8,Sulawesi - Indonesia
1/17/2020,-4.91,102.83,32,4.5,Southern Sumatra - Indonesia
1/17/2020,-5.68,120.68,10,3.2,Sulawesi - Indonesia
1/17/2020,-2.53,128.99,10,3.2,Ceram Sea
1/18/2020,-8.35,116.93,10,3.3,Sumbawa Region - Indonesia
1/18/2020,-4.34,102.02,22,2.8,Southern Sumatra - Indonesia
1/18/2020,-10.19,121.16,61,3.1,Savu Sea
1/18/2020,-2.71,127.5,26,3.5,Ceram Sea
1/18/2020,-2.81,127.8,27,3.1,Ceram Sea
1/18/2020,-2.72,139.49,16,4.4,Near North Coast of Irian Jaya
1/18/2020,2.51,123.96,343,3.5,Celebes Sea
1/18/2020,-8.04,114.71,87,2.3,Bali Region - Indonesia
1/18/2020,-9.68,121.8,17,3.1,Savu Sea
1/18/2020,-10.09,120.87,27,3.1,Sumba Region - Indonesia
1/18/2020,0.29,121.87,150,2.3,Minahassa Peninsula - Sulawesi
1/18/2020,-6.01,128.2,360,4.2,Banda Sea
1/18/2020,-2.73,139.6,49,3.8,Near North Coast of Irian Jaya
1/18/2020,-2.68,139.66,43,2.9,Near North Coast of Irian Jaya
1/18/2020,-10.32,120.77,92,2.9,Sumba Region - Indonesia
1/18/2020,-3.38,128.45,12,2.5,Seram - Indonesia
1/18/2020,-2.68,139.67,47,3.1,Near North Coast of Irian Jaya
1/18/2020,1.02,122.09,29,3.4,Minahassa Peninsula - Sulawesi
1/18/2020,-2.61,139.58,36,4.4,Near North Coast of Irian Jaya
1/18/2020,-4.45,133.85,10,4.1,Irian Jaya Region - Indonesia
1/18/2020,-2.83,139.46,51,6.0,Near North Coast of Irian Jaya
1/18/2020,-2.83,139.46,51,6.0,Near North Coast of Irian Jaya
1/18/2020,-3.44,128.38,10,3.1,Seram - Indonesia
1/18/2020,-3.09,140.72,10,4.4,Irian Jaya - Indonesia
1/18/2020,-8.78,118.37,10,1.9,Sumbawa Region - Indonesia
1/18/2020,-3.39,128.25,10,2.4,Seram - Indonesia
1/18/2020,-5.27,103.21,25,2.9,Southern Sumatra - Indonesia
1/18/2020,-8.12,109.38,104,2.6,Java - Indonesia
1/18/2020,-3.63,119.37,17,2.2,Sulawesi - Indonesia
1/18/2020,0.09,124.98,20,4.6,Minahassa Peninsula - Sulawesi
1/18/2020,4.53,95.1,10,4.7,Northern Sumatra - Indonesia
1/18/2020,-6.77,132.09,26,5.1,Tanimbar Islands Reg. - Indonesia
1/18/2020,-6.77,132.09,26,5.1,Tanimbar Islands Reg. - Indonesia
1/18/2020,-9.21,120.19,18,4.0,Sumba Region - Indonesia
1/18/2020,-1.24,119.56,10,3.1,Sulawesi - Indonesia
1/19/2020,2.92,126.19,23,4.2,Northern Molucca Sea
1/19/2020,-0.1,123.86,129,6.2,Minahassa Peninsula - Sulawesi
1/19/2020,-0.1,123.86,129,6.2,Minahassa Peninsula - Sulawesi
1/19/2020,-7.34,107.59,148,4.8,Java - Indonesia
1/19/2020,-0.1,123.18,115,4.2,Minahassa Peninsula - Sulawesi
1/19/2020,-7.9,106.77,10,2.8,Java - Indonesia
1/19/2020,-3.49,128.44,27,2.4,Seram - Indonesia
1/19/2020,-8.56,119.51,148,3.3,Flores Region - Indonesia
1/19/2020,-0.98,128.47,10,3.4,Halmahera - Indonesia
1/19/2020,-0.63,131.74,10,2.9,Irian Jaya Region - Indonesia
1/19/2020,-10.43,123.6,10,3.6,Timor Region
1/19/2020,-2.77,139.52,10,4.1,Near North Coast of Irian Jaya
1/19/2020,-0.04,123.23,128,4.3,Minahassa Peninsula - Sulawesi
1/19/2020,-2.34,120.78,10,2.9,Sulawesi - Indonesia
1/19/2020,-7.37,129.68,30,4.6,Banda Sea
1/19/2020,-2.82,139.53,36,5.1,Near North Coast of Irian Jaya
1/19/2020,-2.82,139.53,36,5.1,Near North Coast of Irian Jaya
1/20/2020,-7.18,107.42,10,2.6,Java - Indonesia
1/20/2020,0.25,122.28,157,4.0,Minahassa Peninsula - Sulawesi
1/20/2020,-2.69,139.63,58,3.3,Near North Coast of Irian Jaya
1/20/2020,-5.26,120.9,10,3.5,Sulawesi - Indonesia
1/20/2020,-3.29,130.94,21,3.8,Seram - Indonesia
1/20/2020,-2.19,139.12,23,3.6,Near North Coast of Irian Jaya
1/20/2020,-5.15,104.59,101,3.1,Southern Sumatra - Indonesia
1/20/2020,-10.58,124.31,10,3.2,Timor Region
1/20/2020,-9.3,118.32,10,3.5,Sumbawa Region - Indonesia
1/20/2020,-2.7,139.66,52,2.8,Near North Coast of Irian Jaya
1/20/2020,-7.77,118.75,20,3.5,Flores Sea
1/20/2020,-8.44,118.55,20,2.3,Sumbawa Region - Indonesia
1/20/2020,-8.59,116.34,90,3.0,Sumbawa Region - Indonesia
1/20/2020,-7.98,117.25,11,2.3,Bali Sea
1/20/2020,2.43,99.13,144,3.4,Northern Sumatra - Indonesia
1/20/2020,2.14,97.84,27,2.6,Northern Sumatra - Indonesia
1/20/2020,-8.97,117.82,10,2.6,Sumbawa Region - Indonesia
1/20/2020,-8.77,117.74,11,2.7,Sumbawa Region - Indonesia
1/20/2020,-7.22,105.98,10,3.8,Java - Indonesia
1/20/2020,-4.61,101.98,28,4.0,Southern Sumatra - Indonesia
1/20/2020,-8.56,118.7,110,2.8,Sumbawa Region - Indonesia
1/20/2020,1.19,98.02,10,3.2,Northern Sumatra - Indonesia
1/20/2020,-9.05,109.79,10,4.1,South of Java - Indonesia
1/20/2020,-7.68,107.81,92,3.6,Java - Indonesia
1/20/2020,-1.8,119.65,10,3.3,Sulawesi - Indonesia
1/21/2020,-3.36,140.34,11,3.8,Irian Jaya - Indonesia
1/21/2020,-2.64,139.63,53,4.5,Near North Coast of Irian Jaya
1/21/2020,-9.91,107.72,10,3.6,South of Java - Indonesia
1/21/2020,-8.19,116.8,21,2.5,Sumbawa Region - Indonesia
1/21/2020,0.33,121.11,10,2.5,Minahassa Peninsula - Sulawesi
1/21/2020,-3.44,126.94,10,3.3,Buru - Indonesia
1/21/2020,2.01,126.47,10,4.1,Northern Molucca Sea
1/21/2020,-1.25,100.53,49,3.1,Southern Sumatra - Indonesia
1/21/2020,-2.66,139.61,48,4.4,Near North Coast of Irian Jaya
1/21/2020,-2.73,139.55,42,4.6,Near North Coast of Irian Jaya
1/21/2020,0.64,99.81,160,4.9,Northern Sumatra - Indonesia
1/21/2020,-3.36,128.4,13,2.7,Seram - Indonesia
1/21/2020,-7.87,103.58,10,4.4,Southwest of Sumatra - Indonesia
1/21/2020,-10.02,119.71,40,2.7,Sumba Region - Indonesia
1/21/2020,-8.89,122.19,76,3.3,Flores Region - Indonesia
1/21/2020,-2.89,128.32,10,2.9,Ceram Sea
1/21/2020,4.36,125.81,15,4.0,Talaud Islands - Indonesia
1/21/2020,-3.07,139.44,10,3.4,Irian Jaya - Indonesia
1/21/2020,-3.41,128.4,10,3.0,Seram - Indonesia
1/21/2020,-9.52,118.73,51,2.6,Sumbawa Region - Indonesia
1/21/2020,1.0,122.3,10,3.3,Minahassa Peninsula - Sulawesi
1/21/2020,2.48,95.87,10,3.7,Off West Coast of Northern Sumatra
1/21/2020,-8.39,107.84,10,3.5,Java - Indonesia
1/21/2020,-8.41,107.88,10,3.4,Java - Indonesia
1/22/2020,-2.1,127.64,67,3.0,Ceram Sea
1/22/2020,-10.31,124.23,10,4.3,Timor Region
1/22/2020,-9.49,118.45,10,4.3,Sumbawa Region - Indonesia
1/22/2020,0.84,125.08,21,4.5,Northern Molucca Sea
