tgl,lat,lon,depth,mag,remark
1/1/2015,-0.1,123.48,117,4.2,Minahassa Peninsula - Sulawesi
1/1/2015,-2.22,120.87,17,4.8,Sulawesi - Indonesia
1/1/2015,-2.14,120.67,10,3.5,Sulawesi - Indonesia
1/1/2015,-2.21,120.87,12,4.5,Sulawesi - Indonesia
1/1/2015,-2.17,120.77,10,4.1,Sulawesi - Indonesia
1/1/2015,-9.32,113.33,29,4.2,South of Java - Indonesia
1/1/2015,-2.69,129.36,21,4.3,Seram - Indonesia
1/1/2015,-10.14,113.84,59,4.3,South of Java - Indonesia
1/1/2015,-1.99,120.41,17,3.4,Sulawesi - Indonesia
1/1/2015,-1.88,120.3,24,3.3,Sulawesi - Indonesia
1/2/2015,-0.14,122.89,119,4.8,Minahassa Peninsula - Sulawesi
1/2/2015,2.74,126.77,39,4.9,Northern Molucca Sea
1/2/2015,1.26,123.33,10,4.8,Minahassa Peninsula - Sulawesi
1/2/2015,0.31,98.63,16,3.6,Northern Sumatra - Indonesia
1/2/2015,1.2,97.17,25,4.6,Northern Sumatra - Indonesia
1/2/2015,4.66,125.08,292,4.7,Talaud Islands - Indonesia
1/2/2015,2.47,128.65,20,4.9,Halmahera - Indonesia
1/3/2015,1.2,126.09,10,3.9,Northern Molucca Sea
1/3/2015,3.8,125.6,40,4.5,Talaud Islands - Indonesia
1/3/2015,1.5,97.66,51,2.7,Northern Sumatra - Indonesia
1/3/2015,2.52,94.42,10,4.1,Off West Coast of Northern Sumatra
1/3/2015,-0.11,123.82,101,5.3,Minahassa Peninsula - Sulawesi
1/3/2015,-3.45,130.11,19,3.6,Seram - Indonesia
1/3/2015,1.82,126.54,24,4.1,Northern Molucca Sea
1/3/2015,2.89,127.22,10,4.1,Northern Molucca Sea
1/3/2015,2.55,128.11,125,4.5,Halmahera - Indonesia
1/3/2015,-2.14,120.69,10,3.7,Sulawesi - Indonesia
1/4/2015,1.81,125.97,24,3.7,Northern Molucca Sea
1/4/2015,2.72,95.72,13,4.3,Off West Coast of Northern Sumatra
1/4/2015,-4.65,101.9,51,4.6,Southern Sumatra - Indonesia
1/4/2015,0.74,125.42,16,4.2,Northern Molucca Sea
1/4/2015,-0.09,125.69,10,4.0,Southern Molucca Sea
1/4/2015,-7.86,106.5,10,3.8,Java - Indonesia
1/4/2015,0.9,122.21,82,3.1,Minahassa Peninsula - Sulawesi
1/4/2015,-4.61,134.17,50,4.5,Irian Jaya Region - Indonesia
1/5/2015,-8.88,110.39,53,3.4,Java - Indonesia
1/5/2015,-0.19,122.77,10,3.0,Minahassa Peninsula - Sulawesi
1/5/2015,-3.39,131.16,27,4.6,Irian Jaya Region - Indonesia
1/5/2015,-3.22,131.14,10,4.1,Irian Jaya Region - Indonesia
1/5/2015,-2.02,139.86,11,4.6,Near North Coast of Irian Jaya
1/5/2015,0.56,121.64,62,2.3,Minahassa Peninsula - Sulawesi
1/5/2015,-8.47,111.92,77,3.6,Java - Indonesia
1/5/2015,4.33,126.75,39,4.6,Talaud Islands - Indonesia
1/5/2015,-7.19,130.52,146,4.8,Tanimbar Islands Reg. - Indonesia
1/5/2015,-0.1,123.46,123,4.6,Minahassa Peninsula - Sulawesi
1/5/2015,-6.63,129.87,185,4.8,Banda Sea
1/5/2015,-0.56,100.5,10,3.4,Southern Sumatra - Indonesia
1/5/2015,2.96,122.99,470,5.1,Celebes Sea
1/5/2015,-1.16,128.13,35,3.3,Halmahera - Indonesia
1/5/2015,3.61,124.37,17,4.1,Celebes Sea
1/6/2015,-10.62,120.4,17,3.9,Sumba Region - Indonesia
1/6/2015,1.65,99.4,138,3.5,Northern Sumatra - Indonesia
1/6/2015,-6.71,129.89,155,4.9,Banda Sea
1/6/2015,-6.31,131.69,119,4.7,Tanimbar Islands Reg. - Indonesia
1/6/2015,-4.41,104.6,240,3.8,Southern Sumatra - Indonesia
1/6/2015,-8.2,119.58,18,4.0,Flores Region - Indonesia
1/6/2015,-2.18,125.6,10,4.3,Ceram Sea
1/6/2015,-6.84,129.71,220,4.6,Banda Sea
1/6/2015,0.52,121.33,29,2.7,Minahassa Peninsula - Sulawesi
1/6/2015,3.05,124.38,339,4.8,Celebes Sea
1/6/2015,-1.13,120.77,10,3.8,Sulawesi - Indonesia
1/7/2015,-3.23,128.46,10,3.5,Seram - Indonesia
1/7/2015,-6.6,103.72,10,4.0,Southwest of Sumatra - Indonesia
1/7/2015,-3.02,139.79,22,4.7,Irian Jaya - Indonesia
1/7/2015,2.01,96.66,23,3.2,Northern Sumatra - Indonesia
1/7/2015,-5.09,130.63,126,4.3,Banda Sea
1/7/2015,-3.25,139.67,78,3.1,Irian Jaya - Indonesia
1/7/2015,-0.24,124.68,10,3.6,Southern Molucca Sea
1/8/2015,-9.43,111.67,10,3.7,South of Java - Indonesia
1/8/2015,-9.35,111.71,12,3.7,South of Java - Indonesia
1/8/2015,-8.23,117.61,16,2.6,Sumbawa Region - Indonesia
1/8/2015,-9.27,117.94,23,3.0,Sumbawa Region - Indonesia
1/8/2015,-8.39,122.14,10,3.9,Flores Region - Indonesia
1/8/2015,-2.82,129.19,10,3.0,Seram - Indonesia
1/8/2015,-1.72,139.94,10,3.8,Near North Coast of Irian Jaya
1/8/2015,-6.8,132.41,85,4.6,Tanimbar Islands Reg. - Indonesia
1/8/2015,-8.68,114.96,75,3.4,Bali Region - Indonesia
1/8/2015,1.34,122.33,10,3.2,Minahassa Peninsula - Sulawesi
1/8/2015,-10.7,120.48,14,4.2,Sumba Region - Indonesia
1/8/2015,-7.42,106.68,18,3.5,Java - Indonesia
1/8/2015,-2.36,140.1,10,4.6,Near North Coast of Irian Jaya
1/9/2015,2.62,96.05,19,5.3,Northern Sumatra - Indonesia
1/9/2015,1.9,127.42,121,4.5,Halmahera - Indonesia
1/9/2015,-7.6,106.69,11,3.9,Java - Indonesia
1/9/2015,-1.39,126.22,22,4.4,Southern Molucca Sea
1/9/2015,-2.6,129.66,17,4.1,Seram - Indonesia
1/9/2015,-9.1,107.84,10,3.8,South of Java - Indonesia
1/9/2015,-3.07,99.95,10,4.2,Southwest of Sumatra - Indonesia
1/9/2015,-2.6,100.91,28,2.8,Southern Sumatra - Indonesia
1/9/2015,5.48,95.69,179,4.0,Northern Sumatra - Indonesia
1/9/2015,-0.25,122.95,79,3.7,Minahassa Peninsula - Sulawesi
1/9/2015,-2.11,120.59,10,3.2,Sulawesi - Indonesia
1/9/2015,-1.13,127.35,10,4.6,Halmahera - Indonesia
1/10/2015,-0.41,121.96,10,3.0,Minahassa Peninsula - Sulawesi
1/10/2015,-3.74,138.49,11,4.3,Irian Jaya - Indonesia
1/10/2015,-0.04,123.42,139,3.0,Minahassa Peninsula - Sulawesi
1/10/2015,-8.22,108.06,30,3.9,Java - Indonesia
1/11/2015,2.07,126.12,33,4.3,Northern Molucca Sea
1/11/2015,0.77,121.98,51,4.0,Minahassa Peninsula - Sulawesi
1/11/2015,-0.47,123.2,20,3.8,Minahassa Peninsula - Sulawesi
1/11/2015,-0.16,123.04,108,3.1,Minahassa Peninsula - Sulawesi
1/11/2015,-2.53,129.72,10,3.8,Seram - Indonesia
1/11/2015,-2.49,129.84,10,3.8,Seram - Indonesia
1/11/2015,-4.55,102.23,15,3.5,Southern Sumatra - Indonesia
1/12/2015,-4.38,102.12,22,4.6,Southern Sumatra - Indonesia
1/12/2015,-5.62,133.8,10,5.9,Aru Islands Region - Indonesia
1/12/2015,-5.62,133.8,10,5.9,Aru Islands Region - Indonesia
1/12/2015,4.27,124.42,351,4.8,Celebes Sea
1/12/2015,-0.1,122.99,85,2.5,Minahassa Peninsula - Sulawesi
1/12/2015,1.64,126.39,10,3.8,Northern Molucca Sea
1/12/2015,-3.02,128.07,11,3.5,Seram - Indonesia
1/12/2015,0.27,125.23,10,3.4,Northern Molucca Sea
1/12/2015,-8.4,115.43,11,2.9,Bali Region - Indonesia
1/12/2015,2.23,123.2,422,4.1,Celebes Sea
1/12/2015,0.46,98.25,19,4.0,Northern Sumatra - Indonesia
1/12/2015,-7.87,107.29,25,3.5,Java - Indonesia
1/12/2015,-2.58,128.81,32,3.7,Ceram Sea
1/12/2015,0.56,121.38,31,3.5,Minahassa Peninsula - Sulawesi
1/12/2015,0.36,121.59,139,2.3,Minahassa Peninsula - Sulawesi
1/12/2015,-3.41,141.39,10,4.2,New Guinea - Papua New Guinea
1/12/2015,-0.81,100.08,58,4.0,Southern Sumatra - Indonesia
1/12/2015,1.95,96.88,10,3.8,Off West Coast of Northern Sumatra
1/13/2015,-8.94,116.19,70,3.0,Sumbawa Region - Indonesia
1/13/2015,-10.31,123.6,10,3.7,Timor Region
1/13/2015,5.83,126.21,103,4.8,Mindanao - Philippines
1/13/2015,-2.82,122.33,35,3.5,Sulawesi - Indonesia
1/14/2015,1.11,96.96,27,4.5,Off West Coast of Northern Sumatra
1/14/2015,-2.39,120.79,13,3.8,Sulawesi - Indonesia
1/14/2015,1.06,120.28,10,2.9,Minahassa Peninsula - Sulawesi
1/14/2015,-9.36,112.86,13,3.8,South of Java - Indonesia
1/14/2015,-3.78,129.34,10,3.8,Seram - Indonesia
1/14/2015,-9.5,112.89,10,4.1,South of Java - Indonesia
1/14/2015,-8.37,119.65,161,3.7,Flores Region - Indonesia
1/14/2015,0.19,122.46,126,2.9,Minahassa Peninsula - Sulawesi
1/14/2015,-9.08,124.07,21,3.2,Timor Region
1/14/2015,-9.5,112.87,30,4.6,South of Java - Indonesia
1/14/2015,-3.94,119.49,10,2.6,Sulawesi - Indonesia
1/14/2015,0.01,126.67,10,3.4,Northern Molucca Sea
1/14/2015,-0.04,123.28,127,2.9,Minahassa Peninsula - Sulawesi
1/14/2015,-0.13,122.98,92,3.7,Minahassa Peninsula - Sulawesi
1/14/2015,-0.36,125.2,10,3.8,Southern Molucca Sea
1/15/2015,-9.14,124.48,97,2.2,Timor Region
1/15/2015,-0.88,100.04,10,2.9,Southern Sumatra - Indonesia
1/15/2015,2.06,126.78,10,3.9,Northern Molucca Sea
1/15/2015,-1.19,127.08,10,4.2,Halmahera - Indonesia
1/15/2015,3.9,126.96,38,4.0,Talaud Islands - Indonesia
1/15/2015,-2.28,140.46,10,3.1,Near North Coast of Irian Jaya
1/15/2015,-8.32,120.76,26,3.7,Flores Region - Indonesia
1/15/2015,-4.92,102.67,86,5.4,Southern Sumatra - Indonesia
1/15/2015,4.17,97.15,10,3.0,Northern Sumatra - Indonesia
1/15/2015,-9.42,112.85,10,4.3,South of Java - Indonesia
1/15/2015,0.13,126.0,25,3.5,Northern Molucca Sea
1/15/2015,-8.84,123.67,112,2.9,Flores Region - Indonesia
1/15/2015,-8.42,123.76,89,3.0,Flores Region - Indonesia
1/15/2015,-2.34,121.16,10,3.4,Sulawesi - Indonesia
1/15/2015,-8.29,116.84,139,2.7,Sumbawa Region - Indonesia
1/15/2015,-2.9,129.68,33,4.8,Seram - Indonesia
1/15/2015,-10.58,123.31,21,2.8,Timor Region
1/15/2015,-7.19,121.1,28,3.2,Flores Sea
1/15/2015,-3.77,126.16,30,4.6,Buru - Indonesia
1/15/2015,1.01,122.1,10,3.1,Minahassa Peninsula - Sulawesi
1/15/2015,0.15,119.98,62,5.0,Minahassa Peninsula - Sulawesi
1/16/2015,-7.62,128.4,184,4.5,Banda Sea
1/16/2015,-4.0,101.46,11,3.1,Southern Sumatra - Indonesia
1/16/2015,-9.47,117.76,16,4.0,Sumbawa Region - Indonesia
1/16/2015,-3.27,128.75,10,3.0,Seram - Indonesia
1/16/2015,0.68,120.87,15,2.3,Minahassa Peninsula - Sulawesi
1/16/2015,3.64,96.85,35,3.3,Northern Sumatra - Indonesia
1/16/2015,-7.52,106.31,50,4.6,Java - Indonesia
1/16/2015,-9.2,119.01,84,3.0,Sumba Region - Indonesia
1/16/2015,-8.3,121.93,199,4.0,Flores Region - Indonesia
1/16/2015,-6.54,130.56,30,3.5,Banda Sea
1/16/2015,-8.61,115.08,95,2.3,Bali Region - Indonesia
1/16/2015,-5.02,130.13,169,3.9,Banda Sea
1/16/2015,-7.77,118.62,10,2.8,Flores Sea
1/16/2015,-8.24,118.2,10,4.1,Sumbawa Region - Indonesia
1/16/2015,-8.28,118.22,10,3.4,Sumbawa Region - Indonesia
1/16/2015,-6.2,105.39,10,3.2,Sunda Strait - Indonesia
1/16/2015,-0.37,122.96,10,2.9,Minahassa Peninsula - Sulawesi
1/16/2015,0.25,98.92,16,2.9,Northern Sumatra - Indonesia
1/16/2015,-3.74,105.04,10,3.7,Southern Sumatra - Indonesia
1/16/2015,-8.94,109.92,10,4.0,Java - Indonesia
1/17/2015,-5.81,131.87,80,5.8,Banda Sea
1/17/2015,-5.81,131.87,80,5.8,Banda Sea
1/17/2015,-4.36,129.25,193,3.5,Banda Sea
1/17/2015,2.64,95.46,13,4.0,Off West Coast of Northern Sumatra
1/17/2015,-6.71,104.99,10,3.4,Sunda Strait - Indonesia
1/17/2015,-6.85,121.4,10,3.5,Flores Sea
1/17/2015,0.66,121.47,60,2.2,Minahassa Peninsula - Sulawesi
1/17/2015,-8.21,117.74,15,2.0,Sumbawa Region - Indonesia
1/17/2015,0.5,125.44,79,5.1,Northern Molucca Sea
1/17/2015,4.18,126.39,82,4.0,Talaud Islands - Indonesia
1/17/2015,-1.87,134.44,61,3.7,Irian Jaya Region - Indonesia
1/17/2015,1.06,122.68,35,2.6,Minahassa Peninsula - Sulawesi
1/17/2015,-10.49,124.48,29,2.9,Timor Region
1/17/2015,-8.49,118.89,10,2.5,Sumbawa Region - Indonesia
1/17/2015,-4.62,102.74,34,4.5,Southern Sumatra - Indonesia
1/17/2015,-8.05,123.98,171,3.3,Flores Region - Indonesia
1/17/2015,-6.97,105.04,10,4.3,Sunda Strait - Indonesia
1/17/2015,-2.9,130.07,55,4.2,Seram - Indonesia
1/17/2015,-8.19,117.79,15,2.3,Sumbawa Region - Indonesia
1/18/2015,2.83,125.87,134,4.7,Talaud Islands - Indonesia
1/18/2015,0.09,96.88,10,3.9,Off West Coast of Northern Sumatra
1/18/2015,-3.5,127.4,10,2.8,Seram - Indonesia
1/18/2015,-8.15,118.49,12,2.7,Sumbawa Region - Indonesia
1/18/2015,-8.95,116.18,65,2.6,Sumbawa Region - Indonesia
1/18/2015,-0.04,124.27,10,2.8,Southern Molucca Sea
1/18/2015,-2.0,125.89,18,4.1,Ceram Sea
1/18/2015,-2.36,139.77,30,3.2,Near North Coast of Irian Jaya
1/18/2015,-2.51,140.23,24,2.4,Near North Coast of Irian Jaya
1/18/2015,-5.8,104.21,35,4.3,Southern Sumatra - Indonesia
1/18/2015,-2.88,130.16,10,3.7,Seram - Indonesia
1/18/2015,-2.88,130.15,10,3.5,Seram - Indonesia
1/18/2015,0.17,120.96,136,3.1,Minahassa Peninsula - Sulawesi
1/18/2015,-8.47,120.74,174,3.8,Flores Region - Indonesia
1/18/2015,-8.44,108.92,43,4.9,Java - Indonesia
1/19/2015,-3.63,104.12,257,3.7,Southern Sumatra - Indonesia
1/19/2015,4.61,119.86,37,5.6,Sulu Archipelago - Philippines
1/19/2015,4.61,119.86,37,5.6,Sulu Archipelago - Philippines
1/19/2015,1.43,126.3,29,4.1,Northern Molucca Sea
1/19/2015,1.86,126.5,24,3.6,Northern Molucca Sea
1/19/2015,-0.27,125.33,43,4.5,Southern Molucca Sea
1/19/2015,1.85,97.62,17,3.5,Northern Sumatra - Indonesia
1/19/2015,-8.18,114.06,10,2.3,Bali Region - Indonesia
1/19/2015,2.41,124.75,236,4.1,Celebes Sea
1/19/2015,-9.49,117.29,25,3.1,Sumbawa Region - Indonesia
1/19/2015,-9.18,119.08,62,3.1,Sumba Region - Indonesia
1/19/2015,2.57,95.99,33,3.2,Off West Coast of Northern Sumatra
1/19/2015,-2.85,140.15,23,2.5,Near North Coast of Irian Jaya
1/19/2015,3.5,97.04,61,3.1,Northern Sumatra - Indonesia
1/19/2015,1.76,126.32,10,3.6,Northern Molucca Sea
1/19/2015,-2.61,138.94,40,4.5,Irian Jaya - Indonesia
1/19/2015,-8.93,116.01,62,2.6,Sumbawa Region - Indonesia
1/20/2015,0.16,122.51,140,4.1,Minahassa Peninsula - Sulawesi
1/20/2015,-5.42,102.43,37,4.9,Southern Sumatra - Indonesia
1/20/2015,-0.33,132.73,10,3.2,Irian Jaya Region - Indonesia
1/20/2015,1.99,128.54,26,4.6,Halmahera - Indonesia
1/20/2015,-2.32,128.62,10,3.6,Ceram Sea
1/20/2015,-3.98,139.1,29,4.6,Irian Jaya - Indonesia
1/20/2015,-8.22,117.79,64,3.1,Sumbawa Region - Indonesia
1/20/2015,-8.08,117.7,35,5.0,Sumbawa Region - Indonesia
1/21/2015,-8.32,119.69,185,4.7,Flores Region - Indonesia
1/21/2015,-2.41,128.81,10,3.6,Ceram Sea
1/21/2015,-8.49,128.71,45,4.8,Timor Sea
1/21/2015,0.6,122.27,64,2.3,Minahassa Peninsula - Sulawesi
1/21/2015,-6.87,129.77,191,4.5,Banda Sea
1/21/2015,1.29,120.94,10,2.7,Minahassa Peninsula - Sulawesi
1/21/2015,-8.11,120.6,12,3.1,Flores Region - Indonesia
1/21/2015,-1.14,123.53,10,4.3,Sulawesi - Indonesia
1/21/2015,-9.26,118.5,48,2.5,Sumbawa Region - Indonesia
1/21/2015,-6.76,129.75,192,4.3,Banda Sea
1/21/2015,-8.83,124.44,88,3.2,Timor Region
1/21/2015,-6.95,106.38,19,3.1,Java - Indonesia
1/21/2015,5.63,125.48,56,5.3,Mindanao - Philippines
1/21/2015,5.63,125.48,56,5.3,Mindanao - Philippines
1/21/2015,-2.37,100.96,43,3.5,Southern Sumatra - Indonesia
1/21/2015,-2.88,122.44,10,4.6,Sulawesi - Indonesia
1/22/2015,-3.2,130.92,10,3.4,Seram - Indonesia
1/22/2015,-6.1,130.06,154,4.6,Banda Sea
1/22/2015,0.89,121.64,25,2.7,Minahassa Peninsula - Sulawesi
1/22/2015,1.09,119.65,10,4.2,Celebes Sea
1/22/2015,-2.68,126.75,20,3.0,Ceram Sea
1/22/2015,-2.92,122.55,10,4.5,Sulawesi - Indonesia
1/22/2015,-2.44,128.84,22,3.3,Ceram Sea
1/22/2015,-2.59,140.72,10,3.1,Near North Coast of Irian Jaya
1/22/2015,-8.71,116.54,140,2.4,Sumbawa Region - Indonesia
1/22/2015,-9.7,118.1,10,2.6,Sumbawa Region - Indonesia
1/22/2015,-5.44,119.35,10,2.7,Sulawesi - Indonesia
1/22/2015,-8.45,123.07,81,2.7,Flores Region - Indonesia
1/22/2015,-3.19,130.92,10,3.2,Seram - Indonesia
1/22/2015,-3.23,130.93,10,5.0,Seram - Indonesia
1/23/2015,-0.49,121.81,10,4.2,Minahassa Peninsula - Sulawesi
1/23/2015,-4.56,102.05,10,3.1,Southern Sumatra - Indonesia
1/23/2015,-0.18,121.83,18,2.3,Minahassa Peninsula - Sulawesi
1/23/2015,-1.7,139.79,10,3.2,Near North Coast of Irian Jaya
1/23/2015,2.29,126.82,12,3.7,Northern Molucca Sea
1/23/2015,-1.87,139.67,10,3.1,Near North Coast of Irian Jaya
1/23/2015,-4.55,104.37,162,3.8,Southern Sumatra - Indonesia
1/23/2015,-0.14,132.53,10,4.0,Irian Jaya Region - Indonesia
1/23/2015,-10.48,123.84,10,3.2,Timor Region
1/24/2015,0.37,98.05,10,4.2,Northern Sumatra - Indonesia
1/24/2015,-9.85,118.17,10,3.5,Sumbawa Region - Indonesia
1/24/2015,-5.83,129.96,117,4.4,Banda Sea
1/24/2015,-9.26,113.07,10,4.6,South of Java - Indonesia
1/24/2015,0.27,123.67,228,2.8,Minahassa Peninsula - Sulawesi
1/24/2015,1.41,126.99,53,3.4,Northern Molucca Sea
1/24/2015,-0.41,121.96,10,2.4,Minahassa Peninsula - Sulawesi
1/24/2015,0.65,98.39,35,3.2,Northern Sumatra - Indonesia
1/24/2015,-9.62,125.05,11,3.2,Timor Region
1/24/2015,0.5,119.56,13,2.8,Minahassa Peninsula - Sulawesi
1/24/2015,-1.85,139.93,10,3.6,Near North Coast of Irian Jaya
1/24/2015,0.34,119.59,21,3.8,Minahassa Peninsula - Sulawesi
1/24/2015,-0.34,122.4,10,2.4,Minahassa Peninsula - Sulawesi
1/24/2015,-10.76,113.8,21,4.1,South of Java - Indonesia
1/24/2015,-1.23,120.01,10,3.7,Sulawesi - Indonesia
1/25/2015,3.24,124.76,281,3.8,Celebes Sea
1/25/2015,-1.99,139.88,10,2.9,Near North Coast of Irian Jaya
1/25/2015,-8.82,119.48,10,2.9,Flores Region - Indonesia
1/25/2015,-6.45,130.23,119,4.9,Banda Sea
1/25/2015,0.55,126.67,59,4.9,Northern Molucca Sea
1/25/2015,1.14,126.38,48,5.0,Northern Molucca Sea
1/25/2015,1.91,126.68,15,3.9,Northern Molucca Sea
1/25/2015,-3.55,137.65,52,4.9,Irian Jaya - Indonesia
1/25/2015,-7.44,129.18,145,5.1,Banda Sea
1/26/2015,-6.38,104.47,19,4.4,Sunda Strait - Indonesia
1/26/2015,1.03,120.27,35,3.4,Minahassa Peninsula - Sulawesi
1/26/2015,-0.08,123.53,136,3.5,Minahassa Peninsula - Sulawesi
1/26/2015,-1.27,123.48,10,3.2,Sulawesi - Indonesia
1/26/2015,-0.78,124.45,10,4.0,Southern Molucca Sea
1/26/2015,-7.21,112.3,10,4.0,Java - Indonesia
1/26/2015,2.41,128.47,215,4.1,Halmahera - Indonesia
1/26/2015,-0.32,125.25,19,3.3,Southern Molucca Sea
1/26/2015,-0.66,122.49,10,2.6,Minahassa Peninsula - Sulawesi
1/26/2015,5.97,126.07,76,4.8,Mindanao - Philippines
1/27/2015,-3.28,141.16,10,4.5,New Guinea - Papua New Guinea
1/27/2015,-0.17,123.18,38,2.8,Minahassa Peninsula - Sulawesi
1/27/2015,0.63,120.49,10,3.0,Minahassa Peninsula - Sulawesi
1/27/2015,-6.59,128.51,282,4.6,Banda Sea
1/27/2015,-4.58,120.29,12,2.1,Sulawesi - Indonesia
1/27/2015,-2.56,128.81,62,4.7,Ceram Sea
1/27/2015,-4.67,102.28,16,3.4,Southern Sumatra - Indonesia
1/27/2015,-2.97,127.93,21,3.3,Ceram Sea
1/27/2015,-9.61,119.52,26,3.6,Sumba Region - Indonesia
1/27/2015,-8.18,114.12,198,4.4,Bali Region - Indonesia
1/27/2015,1.17,97.01,13,5.0,Northern Sumatra - Indonesia
1/27/2015,1.26,97.21,25,5.6,Northern Sumatra - Indonesia
1/27/2015,1.26,97.21,25,5.6,Northern Sumatra - Indonesia
1/28/2015,-9.84,118.09,10,3.5,Sumbawa Region - Indonesia
1/28/2015,-0.1,123.0,105,3.1,Minahassa Peninsula - Sulawesi
1/28/2015,-7.84,106.87,10,3.4,Java - Indonesia
1/28/2015,-10.05,118.09,44,5.0,South of Sumbawa - Indonesia
1/28/2015,-4.15,118.72,10,3.0,Sulawesi - Indonesia
1/28/2015,-7.78,106.87,18,4.7,Java - Indonesia
1/28/2015,-1.21,120.33,10,3.3,Sulawesi - Indonesia
1/28/2015,1.66,127.43,114,4.3,Halmahera - Indonesia
1/28/2015,-7.58,130.56,66,4.5,Tanimbar Islands Reg. - Indonesia
1/28/2015,-0.63,122.43,10,3.8,Minahassa Peninsula - Sulawesi
1/29/2015,-3.84,141.68,49,4.7,New Guinea - Papua New Guinea
1/29/2015,-7.63,127.58,19,4.5,Banda Sea
1/29/2015,-7.97,117.84,14,2.5,Bali Sea
1/29/2015,-6.97,104.52,20,3.9,Sunda Strait - Indonesia
1/29/2015,-0.17,123.76,113,3.2,Minahassa Peninsula - Sulawesi
1/29/2015,-9.35,125.47,59,3.4,Timor Region
1/29/2015,1.73,126.45,62,5.1,Northern Molucca Sea
1/30/2015,-0.69,133.17,19,3.3,Irian Jaya Region - Indonesia
1/30/2015,0.24,128.8,10,4.9,Halmahera - Indonesia
1/30/2015,-2.28,121.3,10,3.4,Sulawesi - Indonesia
1/30/2015,-9.96,117.87,57,4.8,Sumbawa Region - Indonesia
1/30/2015,-4.06,131.31,50,4.0,Banda Sea
1/30/2015,-4.28,102.24,19,3.4,Southern Sumatra - Indonesia
1/30/2015,-3.27,130.96,49,3.8,Seram - Indonesia
1/30/2015,-3.02,139.87,35,3.7,Irian Jaya - Indonesia
1/30/2015,-6.01,102.99,10,3.3,Southwest of Sumatra - Indonesia
1/30/2015,-1.47,120.12,10,3.1,Sulawesi - Indonesia
1/30/2015,-6.49,104.85,10,3.6,Sunda Strait - Indonesia
1/30/2015,-2.5,120.26,10,3.0,Sulawesi - Indonesia
1/31/2015,-9.72,120.11,51,3.6,Sumba Region - Indonesia
1/31/2015,-1.91,133.16,11,4.8,Irian Jaya Region - Indonesia
1/31/2015,-6.93,127.53,331,5.3,Banda Sea
1/31/2015,-3.89,128.97,10,2.2,Seram - Indonesia
1/31/2015,-7.97,117.33,19,2.3,Bali Sea
1/31/2015,-2.23,120.93,10,4.2,Sulawesi - Indonesia
1/31/2015,-5.72,102.42,20,3.6,Southern Sumatra - Indonesia
1/31/2015,1.38,125.82,31,3.5,Northern Molucca Sea
1/31/2015,-3.71,128.1,10,2.4,Seram - Indonesia
1/31/2015,-8.68,118.37,115,2.4,Sumbawa Region - Indonesia
1/31/2015,2.05,126.54,39,3.9,Northern Molucca Sea
2/1/2015,4.04,126.13,128,4.6,Talaud Islands - Indonesia
2/1/2015,-9.05,108.51,47,4.5,South of Java - Indonesia
2/1/2015,-7.38,128.84,211,4.3,Banda Sea
2/1/2015,-0.33,125.18,11,3.7,Southern Molucca Sea
2/1/2015,1.74,126.38,21,3.9,Northern Molucca Sea
2/1/2015,0.3,126.01,13,3.6,Northern Molucca Sea
2/1/2015,0.38,126.04,65,4.0,Northern Molucca Sea
2/1/2015,-9.01,123.83,92,2.7,Timor Region
2/1/2015,0.06,122.2,154,2.1,Minahassa Peninsula - Sulawesi
2/1/2015,1.4,97.05,21,4.4,Northern Sumatra - Indonesia
2/1/2015,-9.12,117.12,119,2.9,Sumbawa Region - Indonesia
2/1/2015,1.97,127.37,111,3.6,Halmahera - Indonesia
2/1/2015,-4.5,119.61,10,2.2,Sulawesi - Indonesia
2/1/2015,1.83,126.4,44,3.3,Northern Molucca Sea
2/1/2015,-0.47,123.77,45,3.7,Minahassa Peninsula - Sulawesi
2/1/2015,-2.02,100.59,13,3.3,Southern Sumatra - Indonesia
2/1/2015,-7.85,128.52,86,4.1,Banda Sea
2/1/2015,1.64,125.03,184,3.8,Northern Molucca Sea
2/1/2015,-8.29,118.35,116,2.9,Sumbawa Region - Indonesia
2/1/2015,0.66,122.1,65,3.6,Minahassa Peninsula - Sulawesi
2/1/2015,-8.0,117.7,21,3.9,Bali Sea
2/1/2015,-3.79,101.85,31,4.3,Southern Sumatra - Indonesia
2/1/2015,-0.12,122.76,145,2.8,Minahassa Peninsula - Sulawesi
2/1/2015,-9.45,117.53,27,2.8,Sumbawa Region - Indonesia
2/1/2015,-2.59,100.28,26,3.3,Southern Sumatra - Indonesia
2/2/2015,-5.9,105.22,10,2.7,Sunda Strait - Indonesia
2/2/2015,-6.05,105.44,10,3.1,Sunda Strait - Indonesia
2/2/2015,-1.9,139.89,10,3.3,Near North Coast of Irian Jaya
2/2/2015,-6.05,103.92,10,3.9,Southwest of Sumatra - Indonesia
2/2/2015,-6.25,105.37,10,4.9,Sunda Strait - Indonesia
2/2/2015,-9.75,117.22,14,2.9,Sumbawa Region - Indonesia
2/2/2015,0.66,122.23,89,3.2,Minahassa Peninsula - Sulawesi
2/2/2015,-9.04,119.28,127,3.2,Sumba Region - Indonesia
2/2/2015,1.07,120.23,42,2.2,Minahassa Peninsula - Sulawesi
2/2/2015,-9.66,121.84,13,3.4,Savu Sea
2/2/2015,-9.68,121.8,10,3.5,Savu Sea
