tgl,lat,lon,depth,mag,remark
1/21/2013,4.77,95.99,10,5.9,Northern Sumatra - Indonesia
1/21/2013,0.51,122.25,25,4.1,Minahassa Peninsula - Sulawesi
1/21/2013,5.35,126.52,10,4.8,Mindanao - Philippines
1/21/2013,0.27,127.26,119,4.6,Halmahera - Indonesia
1/21/2013,-4.29,134.82,11,5.5,Irian Jaya Region - Indonesia
1/21/2013,0.39,122.59,107,4.1,Minahassa Peninsula - Sulawesi
1/21/2013,-6.98,105.31,35,4.3,Sunda Strait - Indonesia
1/21/2013,-1.51,119.83,10,3.1,Sulawesi - Indonesia
1/21/2013,-2.95,140.48,10,3.2,Near North Coast of Irian Jaya
1/21/2013,-0.28,124.72,10,5.0,Southern Molucca Sea
1/21/2013,-6.64,129.78,109,4.8,Banda Sea
1/22/2013,-8.79,110.55,10,3.0,Java - Indonesia
1/22/2013,5.05,95.83,10,3.5,Northern Sumatra - Indonesia
1/22/2013,-6.92,122.8,49,3.3,Flores Sea
1/22/2013,-1.31,119.45,10,4.4,Sulawesi - Indonesia
1/22/2013,-8.92,109.86,27,3.2,Java - Indonesia
1/22/2013,5.09,95.74,10,3.2,Northern Sumatra - Indonesia
1/22/2013,5.12,95.82,10,3.5,Northern Sumatra - Indonesia
1/22/2013,4.94,96.0,10,4.6,Northern Sumatra - Indonesia
1/22/2013,5.12,95.73,10,3.8,Northern Sumatra - Indonesia
1/22/2013,4.94,95.92,10,3.8,Northern Sumatra - Indonesia
1/22/2013,2.2,99.04,10,2.3,Northern Sumatra - Indonesia
1/22/2013,4.98,95.83,10,3.7,Northern Sumatra - Indonesia
1/22/2013,5.03,95.91,10,3.7,Northern Sumatra - Indonesia
1/22/2013,5.09,95.85,10,3.8,Northern Sumatra - Indonesia
1/23/2013,-0.51,119.79,10,4.1,Minahassa Peninsula - Sulawesi
1/23/2013,-3.38,136.43,98,5.2,Irian Jaya - Indonesia
1/23/2013,5.01,95.86,10,3.9,Northern Sumatra - Indonesia
1/23/2013,-9.72,119.17,10,3.2,Sumba Region - Indonesia
1/23/2013,-9.74,119.19,10,3.3,Sumba Region - Indonesia
1/23/2013,-10.55,112.34,10,3.8,South of Java - Indonesia
1/23/2013,-3.87,102.07,40,4.0,Southern Sumatra - Indonesia
1/23/2013,-1.19,98.0,50,3.2,Southwest of Sumatra - Indonesia
1/23/2013,-1.09,98.19,20,3.3,Southern Sumatra - Indonesia
1/23/2013,5.06,95.83,10,3.4,Northern Sumatra - Indonesia
1/23/2013,-1.32,119.45,10,4.1,Sulawesi - Indonesia
1/23/2013,-9.82,107.79,10,3.7,South of Java - Indonesia
1/23/2013,-9.79,119.12,60,4.7,Sumba Region - Indonesia
1/23/2013,-2.86,130.22,27,5.0,Seram - Indonesia
1/23/2013,-10.13,119.19,16,3.3,Sumba Region - Indonesia
1/23/2013,-8.83,110.46,17,3.2,Java - Indonesia
1/23/2013,-7.47,129.41,112,4.4,Banda Sea
1/23/2013,-8.3,107.92,10,3.9,Java - Indonesia
1/23/2013,4.91,95.89,10,3.6,Northern Sumatra - Indonesia
1/24/2013,0.41,98.3,13,3.2,Northern Sumatra - Indonesia
1/24/2013,5.07,95.86,10,3.1,Northern Sumatra - Indonesia
1/24/2013,-0.54,133.03,18,4.3,Irian Jaya Region - Indonesia
1/24/2013,-6.05,130.07,121,4.8,Banda Sea
1/24/2013,-3.93,120.06,21,2.4,Sulawesi - Indonesia
1/24/2013,-4.05,119.96,15,2.2,Sulawesi - Indonesia
1/24/2013,-8.14,122.05,208,4.4,Flores Region - Indonesia
1/24/2013,4.93,95.87,15,4.2,Northern Sumatra - Indonesia
1/24/2013,-3.25,131.07,10,3.9,Irian Jaya Region - Indonesia
1/24/2013,-4.29,122.84,636,5.0,Sulawesi - Indonesia
1/25/2013,4.98,95.75,10,3.9,Northern Sumatra - Indonesia
1/25/2013,-1.5,120.01,12,3.1,Sulawesi - Indonesia
1/25/2013,4.9,95.98,16,3.6,Northern Sumatra - Indonesia
1/25/2013,5.13,95.78,15,4.3,Northern Sumatra - Indonesia
1/25/2013,-9.6,115.95,52,3.2,South of Bali - Indonesia
1/26/2013,-4.07,131.47,29,4.4,Banda Sea
1/26/2013,3.67,126.73,22,4.1,Talaud Islands - Indonesia
1/26/2013,5.54,127.13,107,5.1,Philippine Islands Region
1/26/2013,-9.21,113.19,16,4.6,South of Java - Indonesia
1/26/2013,2.07,121.53,20,4.3,Celebes Sea
1/26/2013,5.29,127.09,153,4.7,Philippine Islands Region
1/26/2013,1.18,120.65,10,2.9,Minahassa Peninsula - Sulawesi
1/26/2013,1.2,120.67,10,2.5,Minahassa Peninsula - Sulawesi
1/26/2013,-5.17,104.6,103,3.2,Southern Sumatra - Indonesia
1/26/2013,4.98,95.82,10,4.1,Northern Sumatra - Indonesia
1/26/2013,-8.31,107.86,10,3.9,Java - Indonesia
1/26/2013,1.75,123.34,10,3.2,Minahassa Peninsula - Sulawesi
1/26/2013,1.32,97.34,10,3.2,Northern Sumatra - Indonesia
1/26/2013,-7.96,120.46,37,3.1,Flores Sea
1/27/2013,-2.94,99.99,20,3.9,Southern Sumatra - Indonesia
1/27/2013,5.02,95.86,10,3.1,Northern Sumatra - Indonesia
1/27/2013,0.85,126.65,10,2.8,Northern Molucca Sea
1/27/2013,4.29,127.06,83,4.3,Talaud Islands - Indonesia
1/27/2013,-8.02,117.12,10,2.4,Sumbawa Region - Indonesia
1/27/2013,5.04,95.79,22,4.6,Northern Sumatra - Indonesia
1/27/2013,-7.65,129.94,291,3.9,Banda Sea
1/27/2013,-0.41,100.41,10,2.7,Southern Sumatra - Indonesia
1/27/2013,-5.22,102.92,48,5.1,Southern Sumatra - Indonesia
1/27/2013,-9.74,122.01,53,5.0,Savu Sea
1/28/2013,-8.21,122.42,186,3.6,Flores Region - Indonesia
1/28/2013,1.28,120.6,10,2.8,Minahassa Peninsula - Sulawesi
1/28/2013,-7.06,129.34,208,4.8,Banda Sea
1/28/2013,-2.77,139.53,109,4.8,Near North Coast of Irian Jaya
1/28/2013,-2.53,121.25,10,3.4,Sulawesi - Indonesia
1/28/2013,-7.03,108.54,10,3.6,Java - Indonesia
1/28/2013,-9.83,124.35,14,3.9,Timor Region
1/28/2013,4.79,96.01,10,3.7,Northern Sumatra - Indonesia
1/28/2013,-6.91,112.54,10,2.8,Java - Indonesia
1/28/2013,-4.79,129.39,217,4.3,Banda Sea
1/28/2013,4.83,96.16,10,4.3,Northern Sumatra - Indonesia
1/28/2013,0.31,129.19,13,4.0,Halmahera - Indonesia
1/29/2013,0.71,121.65,68,3.0,Minahassa Peninsula - Sulawesi
1/29/2013,-8.23,118.05,10,3.5,Sumbawa Region - Indonesia
1/29/2013,-7.61,106.71,16,3.4,Java - Indonesia
1/29/2013,0.73,97.02,35,4.1,Northern Sumatra - Indonesia
1/29/2013,0.08,125.81,14,3.6,Northern Molucca Sea
1/29/2013,-0.69,134.07,12,4.8,Irian Jaya Region - Indonesia
1/29/2013,-0.09,122.89,144,4.3,Minahassa Peninsula - Sulawesi
1/29/2013,-7.85,118.99,38,3.8,Flores Sea
1/29/2013,-0.08,123.03,135,4.7,Minahassa Peninsula - Sulawesi
1/29/2013,-3.18,102.01,94,3.3,Southern Sumatra - Indonesia
1/30/2013,0.65,124.89,75,4.0,Minahassa Peninsula - Sulawesi
1/30/2013,-7.26,123.27,589,4.3,Banda Sea
1/30/2013,4.39,126.83,47,4.6,Talaud Islands - Indonesia
1/30/2013,-0.7,99.42,58,4.5,Southern Sumatra - Indonesia
1/30/2013,-1.28,99.45,10,3.3,Southern Sumatra - Indonesia
1/31/2013,0.02,126.6,28,4.2,Northern Molucca Sea
1/31/2013,-3.43,126.92,10,3.3,Buru - Indonesia
1/31/2013,2.09,126.62,10,4.1,Northern Molucca Sea
1/31/2013,-4.4,138.44,111,4.8,Irian Jaya - Indonesia
1/31/2013,-3.65,120.71,10,3.6,Sulawesi - Indonesia
1/31/2013,-9.32,123.85,25,3.3,Timor Region
1/31/2013,-1.63,126.5,22,3.9,Southern Molucca Sea
1/31/2013,-1.56,126.37,45,4.0,Southern Molucca Sea
1/31/2013,-6.27,130.65,18,4.6,Banda Sea
1/31/2013,-4.57,102.57,35,5.1,Southern Sumatra - Indonesia
1/31/2013,-9.34,111.02,25,3.8,South of Java - Indonesia
1/31/2013,-9.19,119.05,52,2.7,Sumba Region - Indonesia
1/31/2013,-7.55,107.61,87,2.7,Java - Indonesia
2/1/2013,-9.45,114.14,68,3.4,South of Bali - Indonesia
2/1/2013,-9.87,121.82,39,4.0,Savu Sea
2/1/2013,-2.44,102.91,10,3.2,Southern Sumatra - Indonesia
2/1/2013,-2.1,138.74,47,4.1,Irian Jaya - Indonesia
2/1/2013,3.13,125.58,10,3.6,Talaud Islands - Indonesia
2/1/2013,-2.04,100.29,25,3.5,Southern Sumatra - Indonesia
2/1/2013,-0.1,123.03,77,4.8,Minahassa Peninsula - Sulawesi
2/1/2013,2.23,126.58,10,3.8,Northern Molucca Sea
2/1/2013,-0.13,123.3,68,2.6,Minahassa Peninsula - Sulawesi
2/1/2013,-8.05,110.91,173,3.6,Java - Indonesia
2/1/2013,4.14,126.35,12,4.1,Talaud Islands - Indonesia
2/1/2013,4.14,126.33,10,4.0,Talaud Islands - Indonesia
2/1/2013,-9.23,112.94,39,3.3,South of Java - Indonesia
2/1/2013,-9.73,124.37,10,2.8,Timor Region
2/1/2013,0.58,119.82,36,3.5,Minahassa Peninsula - Sulawesi
2/1/2013,5.35,95.81,59,3.5,Northern Sumatra - Indonesia
2/1/2013,-0.62,123.73,25,3.5,Minahassa Peninsula - Sulawesi
2/1/2013,-1.11,119.79,10,3.1,Sulawesi - Indonesia
2/1/2013,-10.6,109.29,10,3.9,South of Java - Indonesia
2/1/2013,-8.6,118.35,118,3.8,Sumbawa Region - Indonesia
2/2/2013,-9.47,119.16,45,3.6,Sumba Region - Indonesia
2/2/2013,-4.57,102.0,34,3.5,Southern Sumatra - Indonesia
2/2/2013,-3.34,131.18,17,3.7,Irian Jaya Region - Indonesia
2/2/2013,-8.29,121.55,14,3.0,Flores Region - Indonesia
2/2/2013,-8.13,122.45,219,3.8,Flores Region - Indonesia
2/2/2013,-9.69,112.92,10,4.6,South of Java - Indonesia
2/2/2013,-9.57,112.89,13,3.9,South of Java - Indonesia
2/2/2013,-0.65,122.18,10,3.6,Minahassa Peninsula - Sulawesi
2/2/2013,-9.33,112.99,10,3.8,South of Java - Indonesia
2/2/2013,-0.98,127.75,10,4.2,Halmahera - Indonesia
2/2/2013,3.48,122.88,512,4.3,Celebes Sea
2/2/2013,-6.37,129.91,10,5.0,Banda Sea
2/2/2013,-9.53,112.93,10,3.9,South of Java - Indonesia
2/2/2013,2.33,126.66,163,3.9,Northern Molucca Sea
2/2/2013,-7.23,105.24,10,5.3,Java - Indonesia
2/3/2013,-4.08,102.36,65,4.2,Southern Sumatra - Indonesia
2/3/2013,-0.08,123.08,141,3.0,Minahassa Peninsula - Sulawesi
2/3/2013,-0.7,131.85,18,3.5,Irian Jaya Region - Indonesia
2/3/2013,5.02,95.82,17,3.7,Northern Sumatra - Indonesia
2/3/2013,-0.2,122.99,10,2.8,Minahassa Peninsula - Sulawesi
2/3/2013,-8.24,122.06,186,2.9,Flores Region - Indonesia
2/3/2013,1.09,97.11,33,3.3,Northern Sumatra - Indonesia
2/3/2013,-9.16,109.82,10,3.7,South of Java - Indonesia
2/3/2013,-9.07,109.87,14,3.8,South of Java - Indonesia
2/3/2013,-9.01,109.85,18,3.7,South of Java - Indonesia
2/3/2013,-8.6,109.92,17,3.6,Java - Indonesia
2/3/2013,0.25,121.34,166,2.4,Minahassa Peninsula - Sulawesi
2/3/2013,-6.6,130.23,140,4.9,Banda Sea
2/3/2013,-9.36,109.69,10,3.3,South of Java - Indonesia
2/3/2013,0.25,97.56,30,4.1,Northern Sumatra - Indonesia
2/4/2013,-4.13,127.66,255,3.6,Banda Sea
2/4/2013,-7.94,122.97,215,3.8,Flores Sea
2/4/2013,-6.55,104.93,27,3.5,Sunda Strait - Indonesia
2/4/2013,-9.55,119.88,37,3.0,Sumba Region - Indonesia
2/4/2013,0.69,126.29,16,4.5,Northern Molucca Sea
2/4/2013,-8.69,111.19,40,3.2,Java - Indonesia
2/4/2013,1.06,128.4,129,4.7,Halmahera - Indonesia
2/4/2013,-1.78,133.05,72,3.7,Irian Jaya Region - Indonesia
2/4/2013,4.94,95.82,14,4.0,Northern Sumatra - Indonesia
2/4/2013,-1.45,120.42,17,3.4,Sulawesi - Indonesia
2/4/2013,-6.89,129.62,204,4.7,Banda Sea
2/4/2013,-4.83,133.95,23,4.7,Irian Jaya Region - Indonesia
2/4/2013,-5.51,131.05,82,5.0,Banda Sea
2/5/2013,-1.45,100.15,10,4.1,Southern Sumatra - Indonesia
2/5/2013,0.91,100.11,194,3.7,Northern Sumatra - Indonesia
2/5/2013,0.86,126.02,40,3.7,Northern Molucca Sea
2/5/2013,0.54,126.35,19,3.6,Northern Molucca Sea
2/5/2013,1.04,126.13,30,4.5,Northern Molucca Sea
2/5/2013,1.0,126.15,10,3.8,Northern Molucca Sea
2/5/2013,-9.14,110.56,10,3.7,South of Java - Indonesia
2/5/2013,-0.86,120.2,11,3.4,Minahassa Peninsula - Sulawesi
2/5/2013,-9.17,110.54,16,3.4,South of Java - Indonesia
2/5/2013,-8.32,107.9,39,3.4,Java - Indonesia
2/5/2013,-9.09,110.58,30,4.6,South of Java - Indonesia
2/5/2013,0.57,121.37,74,2.3,Minahassa Peninsula - Sulawesi
2/5/2013,-0.13,98.42,37,3.2,Southern Sumatra - Indonesia
2/5/2013,-7.46,108.25,238,3.1,Java - Indonesia
2/5/2013,1.2,120.74,10,4.5,Minahassa Peninsula - Sulawesi
2/6/2013,-1.48,100.19,10,3.5,Southern Sumatra - Indonesia
2/6/2013,-8.79,122.89,110,3.4,Flores Region - Indonesia
2/6/2013,-1.46,100.19,10,3.7,Southern Sumatra - Indonesia
2/6/2013,-1.38,100.38,10,3.8,Southern Sumatra - Indonesia
2/6/2013,-1.51,100.22,10,3.9,Southern Sumatra - Indonesia
2/6/2013,-1.5,100.2,10,5.2,Southern Sumatra - Indonesia
2/6/2013,-1.44,99.4,10,3.3,Southern Sumatra - Indonesia
2/6/2013,-9.62,121.87,10,3.5,Savu Sea
2/6/2013,-8.58,119.83,153,2.7,Flores Region - Indonesia
2/6/2013,5.85,125.99,23,4.4,Mindanao - Philippines
2/6/2013,-7.95,110.12,111,3.7,Java - Indonesia
2/6/2013,-10.16,118.58,10,3.0,South of Sumbawa - Indonesia
2/6/2013,-5.96,131.12,108,3.9,Banda Sea
2/6/2013,4.29,126.68,72,4.2,Talaud Islands - Indonesia
2/6/2013,-5.37,104.5,54,2.9,Southern Sumatra - Indonesia
2/6/2013,1.22,126.21,37,4.3,Northern Molucca Sea
2/6/2013,-2.63,129.43,10,3.2,Seram - Indonesia
2/6/2013,-4.4,134.84,27,5.1,Irian Jaya Region - Indonesia
2/6/2013,5.16,96.0,10,2.9,Northern Sumatra - Indonesia
2/7/2013,-0.33,124.35,39,4.8,Southern Molucca Sea
2/7/2013,-9.53,112.95,18,3.9,South of Java - Indonesia
2/7/2013,-5.63,103.4,29,4.8,Southern Sumatra - Indonesia
2/7/2013,-7.48,105.5,12,3.7,Java - Indonesia
2/7/2013,-1.47,100.24,10,4.1,Southern Sumatra - Indonesia
2/7/2013,0.47,122.37,80,4.5,Minahassa Peninsula - Sulawesi
2/7/2013,0.23,98.51,35,4.8,Northern Sumatra - Indonesia
2/7/2013,-1.5,100.18,10,3.9,Southern Sumatra - Indonesia
2/7/2013,3.05,98.74,10,3.4,Northern Sumatra - Indonesia
2/7/2013,-1.46,100.18,10,3.4,Southern Sumatra - Indonesia
2/7/2013,-1.47,100.2,10,3.2,Southern Sumatra - Indonesia
2/7/2013,1.45,98.79,79,5.4,Northern Sumatra - Indonesia
2/8/2013,-7.36,128.11,186,4.7,Banda Sea
2/8/2013,-1.43,100.27,10,3.8,Southern Sumatra - Indonesia
2/8/2013,4.28,126.11,122,4.9,Talaud Islands - Indonesia
2/8/2013,-0.33,122.99,46,4.2,Minahassa Peninsula - Sulawesi
2/8/2013,-1.44,100.18,10,3.6,Southern Sumatra - Indonesia
2/8/2013,1.01,126.54,18,4.6,Northern Molucca Sea
2/8/2013,-9.33,118.43,10,3.2,Sumbawa Region - Indonesia
2/8/2013,-3.28,99.42,39,4.3,Southwest of Sumatra - Indonesia
