tgl,lat,lon,depth,mag,remark
11/4/2008,-5.85,103.64,30,4.6,Southern Sumatra - Indonesia
11/4/2008,-2.22,128.56,111,3.2,Ceram Sea
11/4/2008,-4.38,130.56,22,3.2,Banda Sea
11/4/2008,-2.27,128.94,50,3.2,Ceram Sea
11/4/2008,-3.75,128.21,10,2.2,Seram - Indonesia
11/4/2008,-3.77,102.0,7,4.8,Southern Sumatra - Indonesia
11/4/2008,-4.24,129.6,53,2.7,Banda Sea
11/4/2008,-4.8,102.85,84,3.1,Southern Sumatra - Indonesia
11/5/2008,-0.08,124.66,16,4.2,Southern Molucca Sea
11/5/2008,-9.08,112.28,35,3.9,South of Java - Indonesia
11/5/2008,-2.08,127.89,45,3.2,Ceram Sea
11/5/2008,-8.46,107.92,26,4.1,Java - Indonesia
11/5/2008,-2.72,130.76,20,3.9,Seram - Indonesia
11/5/2008,1.14,127.85,91,4.0,Halmahera - Indonesia
11/6/2008,-2.37,99.82,58,5.0,Southern Sumatra - Indonesia
11/6/2008,1.11,121.11,20,3.9,Minahassa Peninsula - Sulawesi
11/6/2008,0.81,98.82,10,4.1,Northern Sumatra - Indonesia
11/6/2008,-2.25,118.13,30,4.0,Sulawesi - Indonesia
11/6/2008,-2.54,119.89,20,2.9,Sulawesi - Indonesia
11/7/2008,3.6,97.19,142,3.4,Northern Sumatra - Indonesia
11/7/2008,-3.51,128.31,54,2.4,Seram - Indonesia
11/7/2008,-6.67,103.3,30,3.6,Southwest of Sumatra - Indonesia
11/7/2008,-8.37,107.01,15,4.3,Java - Indonesia
11/7/2008,-6.82,129.88,127,4.5,Banda Sea
11/7/2008,-6.62,129.78,103,4.7,Banda Sea
11/7/2008,-6.76,129.37,39,6.2,Banda Sea
11/7/2008,-7.06,105.76,32,3.6,Java - Indonesia
11/7/2008,-3.53,128.27,10,2.1,Seram - Indonesia
11/7/2008,-5.15,128.73,270,3.4,Banda Sea
11/7/2008,-1.97,121.36,10,4.6,Sulawesi - Indonesia
11/7/2008,-7.24,127.97,30,5.0,Banda Sea
11/7/2008,4.61,126.08,146,4.9,Talaud Islands - Indonesia
11/7/2008,-4.04,128.64,14,3.8,Banda Sea
11/7/2008,-5.0,121.28,26,2.6,Sulawesi - Indonesia
11/8/2008,-6.02,106.15,94,3.6,Java - Indonesia
11/8/2008,-1.02,100.07,10,3.7,Southern Sumatra - Indonesia
11/8/2008,-6.21,129.26,23,4.8,Banda Sea
11/8/2008,-3.61,129.0,76,3.3,Seram - Indonesia
11/8/2008,-6.01,129.11,10,3.6,Banda Sea
11/8/2008,-8.16,118.78,8,3.9,Sumbawa Region - Indonesia
11/8/2008,-7.51,108.81,146,4.8,Java - Indonesia
11/8/2008,-5.55,102.7,29,3.5,Southern Sumatra - Indonesia
11/8/2008,0.32,105.29,292,5.3,South China Sea
11/9/2008,1.13,97.03,9,4.8,Northern Sumatra - Indonesia
11/9/2008,-3.5,118.72,4,2.5,Sulawesi - Indonesia
11/9/2008,-7.45,129.61,96,5.4,Banda Sea
11/9/2008,-0.88,123.68,39,3.7,Minahassa Peninsula - Sulawesi
11/9/2008,0.53,129.25,22,3.6,Halmahera - Indonesia
11/10/2008,-2.86,116.38,159,5.8,Borneo
11/10/2008,-6.42,130.13,104,4.6,Banda Sea
11/10/2008,2.0,127.43,109,4.7,Northern Molucca Sea
11/10/2008,-6.65,130.51,82,5.0,Banda Sea
11/10/2008,-3.46,127.72,10,2.3,Seram - Indonesia
11/10/2008,0.27,124.63,261,3.4,Minahassa Peninsula - Sulawesi
11/10/2008,-8.15,117.83,41,4.4,Sumbawa Region - Indonesia
11/10/2008,-1.95,122.94,128,3.6,Sulawesi - Indonesia
11/10/2008,-0.72,123.3,20,4.0,Minahassa Peninsula - Sulawesi
11/10/2008,-0.45,99.82,119,5.3,Southern Sumatra - Indonesia
11/10/2008,-1.57,139.29,30,5.1,Near North Coast of Irian Jaya
11/10/2008,-7.25,121.0,650,4.5,Flores Sea
11/10/2008,-5.04,103.05,25,4.2,Southern Sumatra - Indonesia
11/10/2008,-3.17,103.9,33,3.2,Southern Sumatra - Indonesia
11/10/2008,-7.42,129.02,105,4.8,Banda Sea
11/11/2008,-5.67,107.98,403,4.6,Java - Indonesia
11/11/2008,-4.24,102.06,48,5.2,Southern Sumatra - Indonesia
11/13/2008,4.37,123.37,10,5.1,Celebes Sea
11/14/2008,2.38,96.24,10,5.0,Northern Sumatra - Indonesia
11/14/2008,-3.39,100.29,10,4.5,Southern Sumatra - Indonesia
11/14/2008,-7.33,129.97,10,4.5,Banda Sea
11/14/2008,-6.94,127.0,378,5.1,Banda Sea
11/14/2008,-4.38,113.1,317,5.7,Java Sea
11/14/2008,1.8,128.57,10,4.9,Halmahera - Indonesia
11/14/2008,-8.43,110.73,10,3.3,Java - Indonesia
11/14/2008,-6.11,105.4,143,5.2,Sunda Strait - Indonesia
11/15/2008,3.56,126.46,10,4.6,Talaud Islands - Indonesia
11/15/2008,-7.82,106.39,10,5.2,Java - Indonesia
11/15/2008,-5.15,110.77,10,4.5,Java Sea
11/15/2008,-7.46,106.46,10,4.6,Java - Indonesia
11/18/2008,-2.58,119.16,10,3.4,Sulawesi - Indonesia
11/18/2008,3.9,126.99,69,4.8,Talaud Islands - Indonesia
11/18/2008,-7.12,109.06,224,4.6,Java - Indonesia
11/18/2008,5.24,126.29,94,4.9,Mindanao - Philippines
11/18/2008,-2.36,119.78,5,4.1,Sulawesi - Indonesia
11/19/2008,4.58,125.32,174,5.2,Talaud Islands - Indonesia
11/19/2008,-0.16,125.19,10,4.2,Southern Molucca Sea
11/20/2008,-8.5,112.58,10,3.1,Java - Indonesia
11/20/2008,5.91,99.74,255,5.9,Northern Sumatra - Indonesia
11/20/2008,-0.94,99.61,208,5.1,Southern Sumatra - Indonesia
11/20/2008,-1.27,106.97,10,5.7,Southern Sumatra - Indonesia
11/21/2008,-4.4,102.13,10,4.4,Southern Sumatra - Indonesia
11/21/2008,-2.18,119.5,10,4.6,Sulawesi - Indonesia
11/21/2008,-2.95,119.78,10,3.5,Sulawesi - Indonesia
11/21/2008,2.62,128.87,195,4.5,Halmahera - Indonesia
11/21/2008,0.13,123.73,129,4.9,Minahassa Peninsula - Sulawesi
11/21/2008,-1.59,109.79,10,5.2,Borneo
11/22/2008,-4.73,101.1,10,4.9,Southern Sumatra - Indonesia
11/22/2008,5.07,127.51,10,5.2,Philippine Islands Region
11/22/2008,-9.53,112.84,10,4.7,South of Java - Indonesia
11/22/2008,-4.17,101.43,10,6.2,Southern Sumatra - Indonesia
11/22/2008,-4.46,101.13,5,6.4,Southern Sumatra - Indonesia
11/22/2008,-2.47,100.81,10,4.2,Southern Sumatra - Indonesia
11/23/2008,2.29,124.73,650,5.1,Celebes Sea
11/24/2008,-5.0,115.99,551,4.9,Java Sea
11/24/2008,1.1,125.58,650,5.6,Northern Molucca Sea
11/24/2008,-0.46,133.4,10,4.9,Irian Jaya Region - Indonesia
11/24/2008,-0.43,133.36,10,4.9,Irian Jaya Region - Indonesia
11/24/2008,-0.43,133.4,10,4.8,Irian Jaya Region - Indonesia
11/24/2008,1.26,100.18,10,4.0,Northern Sumatra - Indonesia
11/25/2008,-7.12,129.51,128,4.7,Banda Sea
11/25/2008,-3.07,129.02,10,4.1,Seram - Indonesia
11/25/2008,-3.77,113.26,10,6.4,Borneo
11/25/2008,2.14,129.01,45,4.6,Halmahera - Indonesia
11/25/2008,-7.85,108.16,156,3.8,Java - Indonesia
11/25/2008,1.35,121.98,10,4.6,Minahassa Peninsula - Sulawesi
11/26/2008,5.29,129.27,10,5.2,East of Philippine Islands
11/26/2008,-5.89,106.72,267,4.7,Java - Indonesia
11/26/2008,1.05,123.64,428,4.9,Minahassa Peninsula - Sulawesi
11/26/2008,-5.31,131.68,60,4.7,Banda Sea
11/27/2008,-7.25,126.65,441,4.9,Banda Sea
11/27/2008,-9.37,108.12,354,3.9,South of Java - Indonesia
11/27/2008,-0.26,123.41,78,4.7,Minahassa Peninsula - Sulawesi
11/27/2008,-0.9,103.44,61,4.1,Southern Sumatra - Indonesia
11/27/2008,-7.8,106.9,21,4.3,Java - Indonesia
11/27/2008,0.46,122.49,67,4.1,Minahassa Peninsula - Sulawesi
11/27/2008,1.94,128.1,127,4.6,Halmahera - Indonesia
11/28/2008,-8.46,111.65,91,4.5,Java - Indonesia
11/28/2008,0.04,119.64,10,4.9,Minahassa Peninsula - Sulawesi
11/28/2008,-4.91,101.5,11,5.9,Southern Sumatra - Indonesia
11/28/2008,-4.47,126.38,10,6.0,Banda Sea
11/29/2008,1.05,128.37,10,4.5,Halmahera - Indonesia
11/29/2008,0.65,127.6,10,4.1,Halmahera - Indonesia
11/29/2008,-5.57,132.1,10,4.4,Aru Islands Region - Indonesia
11/29/2008,3.25,124.27,450,5.4,Celebes Sea
11/29/2008,-8.85,116.94,5,3.9,Sumbawa Region - Indonesia
11/29/2008,1.8,98.96,5,4.0,Northern Sumatra - Indonesia
11/30/2008,1.84,98.73,10,4.7,Northern Sumatra - Indonesia
11/30/2008,4.04,122.97,612,4.6,Celebes Sea
11/30/2008,2.9,128.85,206,4.4,Halmahera - Indonesia
12/1/2008,-1.34,97.24,10,4.9,Southwest of Sumatra - Indonesia
12/1/2008,-8.49,107.85,10,4.3,Java - Indonesia
12/1/2008,-2.9,102.89,10,4.2,Southern Sumatra - Indonesia
12/1/2008,3.9,112.08,93,5.9,South China Sea
12/2/2008,2.86,128.6,186,4.7,Halmahera - Indonesia
12/2/2008,-2.31,140.24,5,4.8,Near North Coast of Irian Jaya
12/3/2008,3.0,119.45,385,4.6,Celebes Sea
12/3/2008,2.45,126.03,10,4.2,Northern Molucca Sea
12/4/2008,3.55,122.49,577,5.0,Celebes Sea
12/4/2008,4.15,96.62,10,4.4,Northern Sumatra - Indonesia
12/4/2008,-1.64,115.12,10,4.8,Borneo
12/5/2008,2.85,95.59,10,4.3,Off West Coast of Northern Sumatra
12/5/2008,-2.98,128.35,5,4.4,Ceram Sea
12/6/2008,0.67,115.62,10,5.2,Borneo
12/6/2008,-7.9,117.68,10,4.4,Bali Sea
12/6/2008,-6.69,130.83,127,4.6,Banda Sea
12/6/2008,-7.56,124.74,404,6.3,Banda Sea
12/6/2008,0.67,120.65,10,5.0,Minahassa Peninsula - Sulawesi
12/6/2008,-6.04,108.35,10,4.0,Java - Indonesia
12/6/2008,-9.13,110.46,10,4.0,South of Java - Indonesia
12/6/2008,-9.2,110.41,10,4.1,South of Java - Indonesia
12/6/2008,-0.13,115.21,10,5.5,Borneo
12/6/2008,4.94,127.0,10,4.9,Talaud Islands - Indonesia
12/7/2008,3.35,98.4,319,4.5,Northern Sumatra - Indonesia
12/7/2008,-8.66,130.18,10,4.7,Tanimbar Islands Reg. - Indonesia
12/7/2008,-0.34,121.59,589,4.2,Minahassa Peninsula - Sulawesi
12/7/2008,-2.92,119.73,5,3.5,Sulawesi - Indonesia
12/7/2008,-2.83,139.76,87,4.5,Near North Coast of Irian Jaya
12/8/2008,-4.22,122.74,10,4.2,Sulawesi - Indonesia
12/8/2008,-0.65,116.93,10,4.9,Borneo
12/8/2008,-8.84,128.96,10,4.8,Timor Sea
12/8/2008,-7.93,105.03,215,3.6,Java - Indonesia
12/8/2008,-3.08,119.83,5,3.9,Sulawesi - Indonesia
12/9/2008,-9.22,107.56,10,4.6,South of Java - Indonesia
12/9/2008,3.66,119.43,10,5.1,Celebes Sea
12/9/2008,-3.91,128.31,44,3.0,Seram - Indonesia
12/9/2008,-5.84,130.14,119,5.0,Banda Sea
12/9/2008,0.99,127.81,5,4.7,Halmahera - Indonesia
12/9/2008,-3.32,127.2,72,5.0,Seram - Indonesia
12/9/2008,-2.83,139.42,10,5.7,Near North Coast of Irian Jaya
12/9/2008,-6.59,129.84,10,4.2,Banda Sea
12/9/2008,-8.08,122.92,187,4.3,Flores Region - Indonesia
12/9/2008,2.9,109.75,330,5.0,South China Sea
12/9/2008,4.11,121.85,10,6.1,Celebes Sea
12/9/2008,-5.91,115.62,10,4.4,Java Sea
12/9/2008,1.24,126.75,10,4.8,Northern Molucca Sea
12/9/2008,1.25,126.98,64,5.1,Northern Molucca Sea
12/9/2008,1.76,126.56,10,4.3,Northern Molucca Sea
12/9/2008,3.94,107.73,10,6.3,South China Sea
12/15/2008,-8.27,116.02,154,3.5,Sumbawa Region - Indonesia
12/15/2008,-3.01,100.71,10,5.2,Southern Sumatra - Indonesia
12/15/2008,-6.06,103.64,207,4.9,Southwest of Sumatra - Indonesia
12/15/2008,-6.07,105.42,10,4.7,Sunda Strait - Indonesia
12/15/2008,-2.49,140.53,15,4.7,Near North Coast of Irian Jaya
12/16/2008,-6.44,131.86,47,5.0,Tanimbar Islands Reg. - Indonesia
12/16/2008,3.59,127.82,100,4.4,Talaud Islands - Indonesia
12/16/2008,2.61,127.93,113,4.7,Northern Molucca Sea
12/17/2008,-5.86,104.14,10,4.5,Southern Sumatra - Indonesia
12/17/2008,0.51,98.23,10,4.4,Northern Sumatra - Indonesia
12/17/2008,-6.32,103.23,10,5.5,Southwest of Sumatra - Indonesia
12/17/2008,4.82,125.69,10,5.9,Talaud Islands - Indonesia
12/17/2008,0.01,123.45,113,3.6,Minahassa Peninsula - Sulawesi
12/17/2008,-1.06,136.64,10,4.2,Irian Jaya Region - Indonesia
12/17/2008,-10.1,125.55,100,4.2,Timor Sea
12/17/2008,-7.63,120.11,10,4.9,Flores Sea
12/17/2008,-7.32,119.98,567,4.8,Flores Sea
12/18/2008,5.48,111.24,510,4.8,South China Sea
12/18/2008,-7.92,110.49,10,5.8,Java - Indonesia
12/18/2008,2.38,127.2,95,5.1,Northern Molucca Sea
12/18/2008,1.33,122.31,13,5.0,Minahassa Peninsula - Sulawesi
12/19/2008,-0.01,122.53,109,4.7,Minahassa Peninsula - Sulawesi
12/19/2008,1.29,126.9,66,5.1,Northern Molucca Sea
12/19/2008,-1.44,121.21,10,3.6,Sulawesi - Indonesia
12/19/2008,2.95,128.33,40,5.0,Halmahera - Indonesia
12/19/2008,-1.76,99.72,22,5.1,Southern Sumatra - Indonesia
12/20/2008,4.82,126.6,382,6.5,Talaud Islands - Indonesia
12/20/2008,1.07,98.36,10,4.6,Northern Sumatra - Indonesia
12/20/2008,-6.98,126.99,400,4.7,Banda Sea
12/20/2008,-2.66,139.16,10,5.4,Near North Coast of Irian Jaya
12/20/2008,-4.32,124.36,10,4.3,Banda Sea
12/20/2008,-2.68,139.38,10,5.2,Near North Coast of Irian Jaya
12/20/2008,0.89,126.82,10,4.2,Northern Molucca Sea
12/20/2008,-2.95,114.16,374,4.6,Borneo
12/20/2008,-4.44,102.25,10,4.8,Southern Sumatra - Indonesia
12/21/2008,-8.02,120.22,23,4.3,Flores Region - Indonesia
12/21/2008,1.43,122.25,15,4.2,Minahassa Peninsula - Sulawesi
12/21/2008,-0.1,123.44,104,3.2,Minahassa Peninsula - Sulawesi
12/21/2008,4.85,95.09,49,5.1,Northern Sumatra - Indonesia
12/21/2008,-0.99,125.6,10,3.7,Southern Molucca Sea
12/21/2008,-2.72,135.56,10,4.7,Irian Jaya Region - Indonesia
12/21/2008,-0.93,132.19,62,4.8,Irian Jaya Region - Indonesia
12/22/2008,-9.07,110.5,14,3.5,South of Java - Indonesia
12/22/2008,-2.72,139.52,46,5.0,Near North Coast of Irian Jaya
12/23/2008,2.42,128.81,49,5.3,Halmahera - Indonesia
12/23/2008,-6.86,128.09,294,5.2,Banda Sea
12/23/2008,-0.99,100.03,6,3.0,Southern Sumatra - Indonesia
12/23/2008,-0.57,124.45,10,4.9,Southern Molucca Sea
12/24/2008,-8.54,128.69,10,4.9,Timor Sea
12/24/2008,-4.83,116.16,10,4.7,Java Sea
12/24/2008,-4.69,128.68,650,5.4,Banda Sea
12/24/2008,-6.58,125.09,423,4.8,Banda Sea
12/24/2008,3.8,95.87,10,3.8,Off West Coast of Northern Sumatra
12/25/2008,0.17,120.62,650,4.5,Minahassa Peninsula - Sulawesi
12/25/2008,5.38,124.3,429,5.4,Mindanao - Philippines
12/25/2008,-8.69,119.19,10,4.7,Flores Region - Indonesia
12/25/2008,-3.49,128.82,10,3.3,Seram - Indonesia
12/25/2008,-4.56,130.83,10,3.7,Banda Sea
12/25/2008,-3.47,138.72,62,4.8,Irian Jaya - Indonesia
12/25/2008,0.26,126.2,30,3.7,Northern Molucca Sea
12/25/2008,-7.03,105.04,130,3.8,Java - Indonesia
12/25/2008,-3.54,128.63,6,3.0,Seram - Indonesia
12/25/2008,5.74,125.66,211,6.4,Mindanao - Philippines
12/25/2008,4.05,129.58,276,5.0,North of Halmahera - Indonesia
12/26/2008,-7.21,123.6,650,4.7,Banda Sea
12/27/2008,1.01,122.73,25,3.9,Minahassa Peninsula - Sulawesi
12/27/2008,0.21,95.62,10,4.7,Off West Coast of Northern Sumatra
12/27/2008,0.65,126.26,10,4.9,Northern Molucca Sea
12/27/2008,-0.08,122.8,139,4.5,Minahassa Peninsula - Sulawesi
12/27/2008,-5.76,130.22,50,4.4,Banda Sea
12/28/2008,-6.48,114.14,563,3.9,Bali Sea
12/29/2008,1.26,126.75,599,4.4,Northern Molucca Sea
12/30/2008,-4.38,101.01,10,5.1,Southern Sumatra - Indonesia
12/30/2008,-4.11,101.27,41,5.8,Southern Sumatra - Indonesia
12/30/2008,-10.53,118.5,10,5.3,South of Sumbawa - Indonesia
12/30/2008,1.57,98.66,67,3.8,Northern Sumatra - Indonesia
12/30/2008,-6.42,108.36,306,4.0,Java - Indonesia
12/30/2008,-0.11,123.58,66,4.4,Minahassa Peninsula - Sulawesi
12/30/2008,-4.53,102.1,20,4.5,Southern Sumatra - Indonesia
12/30/2008,-0.06,123.09,132,3.7,Minahassa Peninsula - Sulawesi
12/30/2008,5.32,125.73,123,5.1,Mindanao - Philippines
12/30/2008,-1.34,119.97,10,3.8,Sulawesi - Indonesia
12/31/2008,5.05,127.41,71,5.3,Philippine Islands Region
12/31/2008,-8.09,110.42,10,4.5,Java - Indonesia
1/1/2009,-4.37,101.12,10,5.1,Southern Sumatra - Indonesia
1/1/2009,-4.42,101.07,10,5.3,Southern Sumatra - Indonesia
1/1/2009,1.42,121.99,10,5.0,Minahassa Peninsula - Sulawesi
1/1/2009,1.47,122.12,10,4.5,Minahassa Peninsula - Sulawesi
1/1/2009,0.77,121.22,10,4.9,Minahassa Peninsula - Sulawesi
1/1/2009,-6.89,130.23,98,5.1,Banda Sea
1/2/2009,-6.85,124.3,607,4.7,Banda Sea
1/2/2009,-6.37,128.36,10,5.1,Banda Sea
1/2/2009,-6.51,114.27,643,4.4,Bali Sea
1/2/2009,0.42,119.9,10,5.3,Minahassa Peninsula - Sulawesi
1/2/2009,-2.07,120.99,10,4.5,Sulawesi - Indonesia
1/2/2009,-2.46,126.87,10,4.3,Ceram Sea
1/3/2009,-0.26,133.58,10,5.7,Irian Jaya Region - Indonesia
1/3/2009,-1.07,133.16,10,5.7,Irian Jaya Region - Indonesia
1/3/2009,-0.52,133.51,10,5.9,Irian Jaya Region - Indonesia
1/3/2009,-0.82,133.41,51,7.5,Irian Jaya Region - Indonesia
1/3/2009,-0.27,132.75,10,5.3,Irian Jaya Region - Indonesia
1/3/2009,-0.22,133.1,10,5.4,Irian Jaya Region - Indonesia
1/3/2009,-0.88,132.53,58,5.2,Irian Jaya Region - Indonesia
1/3/2009,-0.4,133.02,10,5.9,Irian Jaya Region - Indonesia
1/3/2009,1.45,111.14,10,6.0,Borneo
1/3/2009,-1.13,133.16,10,5.5,Irian Jaya Region - Indonesia
1/3/2009,-1.13,126.0,269,5.1,Southern Molucca Sea
1/3/2009,-0.52,132.72,10,5.7,Irian Jaya Region - Indonesia
1/3/2009,1.63,134.4,10,5.9,Irian Jaya Region - Indonesia
1/3/2009,-8.35,119.64,146,5.9,Flores Region - Indonesia
1/3/2009,-0.25,133.77,178,6.1,Irian Jaya Region - Indonesia
1/3/2009,-0.37,133.64,10,6.5,Irian Jaya Region - Indonesia
1/3/2009,-0.77,132.04,10,6.9,Irian Jaya Region - Indonesia
1/3/2009,-0.54,132.89,17,7.9,Irian Jaya Region - Indonesia
1/3/2009,-7.68,128.49,145,5.4,Banda Sea
1/3/2009,-1.9,128.63,10,3.6,Halmahera - Indonesia
1/3/2009,3.8,125.64,196,4.8,Talaud Islands - Indonesia
1/4/2009,-0.41,132.9,10,5.0,Irian Jaya Region - Indonesia
1/4/2009,2.54,124.14,341,4.7,Celebes Sea
1/4/2009,-0.76,133.34,10,4.9,Irian Jaya Region - Indonesia
1/4/2009,-0.77,133.48,10,5.1,Irian Jaya Region - Indonesia
1/4/2009,-0.9,133.25,10,4.6,Irian Jaya Region - Indonesia
1/4/2009,1.67,128.16,10,5.0,Halmahera - Indonesia
1/4/2009,-0.48,133.29,10,5.1,Irian Jaya Region - Indonesia
1/4/2009,-0.38,132.68,10,5.0,Irian Jaya Region - Indonesia
1/4/2009,-0.99,132.56,10,4.9,Irian Jaya Region - Indonesia
1/4/2009,-0.91,133.66,10,4.6,Irian Jaya Region - Indonesia
1/4/2009,-0.61,134.0,10,5.1,Irian Jaya Region - Indonesia
1/4/2009,-1.25,132.11,10,5.1,Irian Jaya Region - Indonesia
1/4/2009,-0.87,133.83,10,4.8,Irian Jaya Region - Indonesia
1/4/2009,-0.35,132.91,10,4.9,Irian Jaya Region - Indonesia
1/4/2009,-0.27,132.91,10,4.7,Irian Jaya Region - Indonesia
1/4/2009,-0.68,133.7,10,5.2,Irian Jaya Region - Indonesia
1/4/2009,-0.35,133.01,10,5.0,Irian Jaya Region - Indonesia
1/4/2009,-1.26,131.87,10,5.3,Irian Jaya Region - Indonesia
1/4/2009,-7.93,108.54,258,5.8,Java - Indonesia
1/4/2009,-0.64,133.01,10,5.8,Irian Jaya Region - Indonesia
1/4/2009,1.24,121.71,10,5.1,Minahassa Peninsula - Sulawesi
1/4/2009,-0.55,133.42,10,5.5,Irian Jaya Region - Indonesia
1/4/2009,-0.75,132.57,10,4.9,Irian Jaya Region - Indonesia
1/4/2009,-1.06,134.06,10,4.8,Irian Jaya Region - Indonesia
1/4/2009,-1.38,133.68,10,5.1,Irian Jaya Region - Indonesia
1/4/2009,-0.74,133.31,10,5.5,Irian Jaya Region - Indonesia
1/4/2009,-0.28,132.84,10,5.0,Irian Jaya Region - Indonesia
1/4/2009,-1.54,133.42,197,4.7,Irian Jaya Region - Indonesia
1/4/2009,-0.62,132.94,98,5.0,Irian Jaya Region - Indonesia
1/4/2009,-1.56,132.03,57,4.9,Irian Jaya Region - Indonesia
1/4/2009,-0.82,133.69,10,5.2,Irian Jaya Region - Indonesia
1/4/2009,4.45,127.05,10,4.9,Talaud Islands - Indonesia
1/4/2009,-0.48,133.01,10,5.2,Irian Jaya Region - Indonesia
1/4/2009,-0.86,133.73,10,5.4,Irian Jaya Region - Indonesia
1/4/2009,-0.73,132.89,10,4.5,Irian Jaya Region - Indonesia
1/4/2009,-1.3,133.03,10,5.0,Irian Jaya Region - Indonesia
1/4/2009,-0.18,133.16,10,5.2,Irian Jaya Region - Indonesia
1/4/2009,-0.94,133.63,10,5.4,Irian Jaya Region - Indonesia
1/4/2009,-0.55,133.74,10,5.2,Irian Jaya Region - Indonesia
1/4/2009,0.19,133.62,10,5.6,Irian Jaya Region - Indonesia
1/4/2009,-0.82,133.31,59,5.8,Irian Jaya Region - Indonesia
1/5/2009,-0.48,133.12,10,5.0,Irian Jaya Region - Indonesia
1/5/2009,-0.39,133.19,10,4.9,Irian Jaya Region - Indonesia
1/5/2009,-0.72,133.31,10,5.1,Irian Jaya Region - Indonesia
1/5/2009,-1.09,133.22,10,5.2,Irian Jaya Region - Indonesia
1/5/2009,-0.63,133.47,10,5.1,Irian Jaya Region - Indonesia
1/5/2009,2.75,124.75,253,4.8,Celebes Sea
1/5/2009,-0.86,133.14,10,4.9,Irian Jaya Region - Indonesia
1/5/2009,3.05,126.54,10,4.7,Talaud Islands - Indonesia
1/5/2009,-3.64,100.49,10,5.1,Southern Sumatra - Indonesia
1/5/2009,-1.34,133.2,10,5.0,Irian Jaya Region - Indonesia
1/5/2009,-0.17,131.84,10,4.6,Irian Jaya Region - Indonesia
1/5/2009,-0.79,133.27,10,5.1,Irian Jaya Region - Indonesia
1/5/2009,-0.41,132.87,10,5.0,Irian Jaya Region - Indonesia
1/5/2009,-0.45,132.96,10,4.9,Irian Jaya Region - Indonesia
1/5/2009,-0.41,132.36,10,4.8,Irian Jaya Region - Indonesia
1/5/2009,-2.54,132.24,31,4.0,Irian Jaya Region - Indonesia
1/5/2009,-1.15,132.83,10,4.8,Irian Jaya Region - Indonesia
1/5/2009,-0.77,132.69,10,4.6,Irian Jaya Region - Indonesia
1/5/2009,-2.4,131.55,10,4.3,Irian Jaya Region - Indonesia
